track_id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,artist,track,album,genres_top,genres_all,year_released
1711,0.40931325696272547,0.2458748589463157,0.5983647937543937,0.5906382378462183,0.03214682970767072,0.06038583676336207,0.24336928128767393,0.034724371636171265,Stress Ape,In Tongues,42012,Rock,['Rock'],2009.0
1712,0.19577306663381877,0.4104749868028925,0.27963188688590535,0.7057047979452215,0.07176456801444052,0.0754155106237381,0.37203547047559454,0.26023430563002775,Stress Ape,Fruits of God,42012,Rock,['Rock'],2009.0
1713,0.05380975543959805,0.36671249093544,0.5039905814368135,0.7230403573395547,0.054466643449560606,0.06013250895449221,0.2534258072825304,0.12257822406162236,Stress Ape,Puppy Kontrol,42012,Rock,['Rock'],2009.0
1714,0.5325157323169524,0.15201738377085028,0.501430466573885,0.546715271831346,0.06741079350023077,0.07427080585751618,0.363924964579818,0.02204225661772926,Stress Ape,I Got Medicine,42012,Rock,['Rock'],2009.0
1715,0.643083377204742,0.33068038974920383,0.28153461967657833,0.5764420585409703,0.07576936561829171,0.16014548659958433,0.14856008748687702,0.10995175136552827,Stress Ape,"Hell Yeah, Fuck Em",42012,Rock,['Rock'],2009.0
1718,0.11449290665501584,0.2618856536482112,0.2392766192658099,0.687299151605067,0.07995110971284078,0.3420361187392734,0.5086151851658561,0.08126229978763473,Stress Ape,Tender Sunburnt Eyes,42012,Rock,['Rock'],2009.0
1719,0.03298207680120313,0.19740244076870517,0.5477721697407448,0.6792391797784028,0.07362445337472535,0.06544580694344575,0.3442362086385061,0.2651828889293158,Stress Ape,Lactose Blackhole,42012,Rock,['Rock'],2009.0
1720,0.43914485038262374,0.16150429313769998,0.34518422085266587,0.5821530527354283,0.10636884563640829,0.03994822666230036,0.5511478684827245,0.0796220790807398,Sun Araw,Harken Sunshine,The Phynx,Rock,"['Psych-Rock', 'Rock']",2007.0
1721,0.3718924937553587,0.2463828034595312,0.4117916656418655,0.6513387519421523,0.07970604379941368,0.0449253259774137,0.4167504830193621,0.15850753340134105,Sunshine Militant Children's Hour,Shit Your Pants,split with Borful Tang,Electronic,['Electronic'],2009.0
1722,0.08670063196449906,0.6960978952790996,0.2396772590034759,9.782416536638691e-06,0.08879157965829206,0.4008506105892713,0.4137796252148212,0.3327263096824849,Sunshine Militant Children's Hour,uh!,Muscle Torture,Electronic,['Electronic'],2009.0
1723,0.0271083313148297,0.37183470953969866,0.6108581624380565,0.5444997662982425,0.07864836464209812,0.02847876319820251,0.4284699254634518,0.02816584452811739,Sunshine Militant Children's Hour,Chuck Has Wonderbread,Muscle Torture,Electronic,['Electronic'],2009.0
1727,0.444963842862359,0.13447756468458558,0.3752859616198825,0.6249890937328226,0.31619063588320057,0.04600800980371521,0.347961197821294,0.17117766353172087,T.I.T.S.,Strong Arms,Throughout the Ages,Rock,['Rock'],2006.0
1740,0.3322649801538696,0.14152281355862287,0.5318245576966197,0.5906574738152875,0.07117489539206538,0.036405171200872735,0.355744165382746,0.32390207043894415,The Lindsay*,Change My Oil,New Stuff demo cd-r,Rock,['Rock'],2008.0
1741,0.08113522338022457,0.25532034644354723,0.5589210158725906,0.5913195993284387,0.1103940564824818,0.02819999480103954,0.3732362606834166,0.3374753798169857,The Lindsay*,Band Meeting,New Stuff demo cd-r,Rock,['Rock'],2008.0
1742,0.010814454038049015,0.20174615572967738,0.5488161650443719,0.7148148737325324,0.06748355124989375,0.03189292370167086,0.3445066451740455,0.15088416970734564,The Lindsay*,Laid Back,New Stuff demo cd-r,Rock,['Rock'],2008.0
1743,0.43939148750466445,0.12811914559149198,0.42748628133898287,0.4989507573043822,0.3130070658878783,0.019660572685232917,0.32726686031735724,0.3916129045596754,The Lindsay*,Thurston Moore Sed,New Stuff demo cd-r,Rock,['Rock'],2008.0
1744,0.4872912935160052,0.32689047952827566,0.40372408101645557,0.6015823573011495,0.10450799906679899,0.04412855468269382,0.34226079305212104,0.027993602495684392,The Wire Orchestra,Evolution,CordinRidin....,Rock,['Rock'],0.0
1745,0.5680154210464315,0.2949214678140139,0.40804239023776534,0.5583753533025659,0.07995815332274775,0.05499964920865772,0.2589410950548032,0.1887575785634011,The Wire Orchestra,CottonBlessMe,CordinRidin....,Rock,['Rock'],0.0
1746,0.6187585493352108,0.25645501600359066,0.2426549563936069,0.626031946724304,0.07615713546951501,0.0254086903556086,0.305626426991187,0.026799860176317445,The Wire Orchestra,Blades,CordinRidin....,Rock,['Rock'],0.0
1747,0.5879556447631442,0.47852187438234495,0.3028817967105295,0.36619638046787517,0.11645441423726344,0.025438286677237673,0.2806156109232473,0.3263953822653543,The Wire Orchestra,Cheerz,CordinRidin....,Rock,['Rock'],0.0
1748,0.3217080841811628,0.3395892182150534,0.5354335151717872,0.5347967873194006,0.052699994641523876,0.023762567761751383,0.24789411809860754,0.3790685633212959,The Wire Orchestra,Gravity Rules,CordinRidin....,Rock,['Rock'],0.0
1749,0.2710635053980902,0.08443773257743954,0.028412335142525665,0.7949663210051242,0.08943037413732643,0.0357599748444774,0.5259337398163313,0.027078898452386018,The Wire Orchestra,The Barn,CordinRidin....,Rock,['Rock'],0.0
1750,0.6619685458311729,0.33318466182638434,0.5275856754162837,0.004194641393881122,0.0812539229177753,0.02510708311074678,0.3576194943185977,0.19312461573909567,The Wire Orchestra,Even When The Sun Comes Down,CordinRidin....,Rock,['Rock'],0.0
1752,0.6686489064866588,0.112947716253607,0.09876565228024096,0.6901117427903746,0.08536053240039264,0.02587855245940517,0.21321467048514844,0.026943755503222713,The Wire Orchestra,Square Roots,CordinRidin....,Rock,['Rock'],0.0
1753,0.3558180393419101,0.2143944724664078,0.5091816634386851,0.6205236180113548,0.06165503965868958,0.03303058497514275,0.21495855652548287,0.3633365680467733,The Wire Orchestra,TanksAreStrong,CordinRidin....,Rock,['Rock'],0.0
1754,0.6707100792936442,0.2230733424388541,0.27222723965380075,0.08581559113493877,0.290076335228396,0.09140915502459278,0.5704173748827281,0.03222409480116726,The Wire Orchestra,Hops,CordinRidin....,Rock,['Rock'],0.0
1755,0.6495974566117091,0.20642585390723278,0.11111959495428216,0.6343538352242762,0.07577948311112441,0.024363503491108537,0.3377618662413685,0.01549096207193491,The Wire Orchestra,Track 12,CordinRidin....,Rock,['Rock'],0.0
1756,0.21146755087704774,0.2533341610835982,0.4112126307959749,0.8007952203557062,0.1058231106175162,0.07159926137756842,0.25170502721898136,0.03246628074715876,The Wire Orchestra,Basement Electrodes,CordinRidin....,Rock,['Rock'],0.0
1757,0.5918747155739292,0.2784793702999285,0.4295231819362582,0.5795897337649701,0.07430371001393242,0.01906323278155883,0.20670891762748572,0.05573251548776306,The Wire Orchestra,Da Lights,CordinRidin....,Rock,['Rock'],0.0
1759,0.5545312960802508,0.2154527978757183,0.2539784506314267,0.588321206544846,0.07596917200911649,0.023826897987946516,0.28718012855809116,0.3829318159900509,The Agrarians,The Mirror Travels Above The Ocean,Meet We the Medicine,Folk,['Folk'],0.0
1761,0.6648768342790041,0.19482938074806314,0.1242124762409128,0.6895895787337852,0.09216843011922404,0.02862491861553058,0.105324737622615,0.09279049225355247,The Agrarians,The Shadow Plays,Meet We the Medicine,Folk,['Folk'],0.0
1763,0.450554276806607,0.30306120949624277,0.4172300934453446,0.6143122799466592,0.11195839137341737,0.019446952223250824,0.2725554944117317,0.25786596498288805,The Agrarians,Substitute For Monogamy,Meet We the Medicine,Folk,['Folk'],0.0
1765,0.6487437761214246,0.2115745323895383,0.15948086511321571,0.6471227606346135,0.05864312380364904,0.023157050257574453,0.2822208342925294,0.08088171773884997,The Agrarians,Circumvent And Invitation,Meet We the Medicine,Folk,['Folk'],0.0
1767,0.6125008072904895,0.2220013490612577,0.18725896734867944,0.602407886555124,0.08084090586985446,0.017691601914459777,0.32720140499639855,0.2523647661132583,The Agrarians,Two People Shorten a Road,Meet We the Medicine,Folk,['Folk'],0.0
1768,0.4533223403636963,0.46782048096183404,0.16691769123706793,0.6165269579347017,0.07945889937256558,0.03431750188475058,0.21853050751985117,0.33530412683069627,The Agrarians,Take This Drug,Meet We the Medicine,Folk,['Folk'],0.0
1770,0.1447707320693104,0.3433668053838876,0.5202647812441715,0.6097028903191581,0.2909164948983153,0.0428988700238964,0.3401721039290132,0.12859951277224346,The Butcherings,The New One Two,The New One Two,Rock,['Rock'],2009.0
1771,0.012574955066510431,0.2003206983204738,0.5499852103111175,0.6892230103160613,0.08804993635186646,0.04793349162078043,0.4129780388475466,0.04000159169936658,The Butcherings,Seasons of Swarm,The New One Two,Rock,['Rock'],2009.0
1772,0.06656111633423831,0.15821250371153733,0.6436358273448786,0.6169592997116545,0.0657021873462003,0.04020634270517152,0.40882009297932986,0.05064948054636472,The Butcherings,forget,The New One Two,Rock,['Rock'],2009.0
1773,0.26455333786288504,0.1796486292161646,0.6322489618923747,0.6375272640651432,0.07215303095843671,0.0299978732748215,0.2632782717560808,0.12703054179848688,The Butcherings,Triplets,The New One Two,Rock,['Rock'],2009.0
1780,0.19285642834723116,0.2546493600528677,0.4964171708930419,0.6066679279541036,0.06594188385553239,0.038864303457160576,0.3990451167056449,0.34407607851751115,The Functional Blackouts,Another Planet,Another Planet Sessions,Rock,"['Punk', 'Rock']",2007.0
1781,0.4962670760525296,0.21219641485714474,0.5713556397755034,0.5635719643003895,0.12055539666286955,0.03330230603550553,0.21125946213255103,0.06601391601029222,The Functional Blackouts,Selective Memory,"Electrorock 7""",Rock,"['Punk', 'Rock']",2009.0
1782,0.23471977891516035,0.22111503173306127,0.5319142841288977,0.6836480804117444,0.17079571335279178,0.1255812389071051,0.31591018694773454,0.031083679547308146,The Functional Blackouts,"(Narcisistic And Sadistic, Nihilistic) Tick Tick Tick Tick!",The Functional Blackouts,Rock,"['Punk', 'Rock']",2003.0
1783,0.5775405623346443,0.19470973676241432,0.5017086948763221,0.15633737845331816,0.07928558795294252,0.10232241240495199,0.429583426596377,0.3886952867070013,Glove Compartment,Her Opening,New Numbers,Rock,['Rock'],2005.0
1784,0.0811412902162527,0.3535085382066365,0.5055388914683672,0.5745714372092345,0.20695270888479256,0.024292014391079586,0.3702327351770684,0.31977193954234717,Glove Compartment,My Continent,The Hidden Woman,Rock,['Rock'],2005.0
1785,0.5641994069823698,0.2830178507485593,0.4844382722733886,0.552707789155048,0.08862619446219885,0.07615658505010264,0.18371061420318438,0.11836202059894667,Glove Compartment,Stereophonic Nagging,The Glove Compartment,Rock,['Rock'],1999.0
1786,0.43792705865818427,0.27508399494062363,0.48305512996453026,0.3691792409539244,0.0908403589834037,0.15712560508947337,0.3348597728297875,0.4667350666401117,Glove Compartment,At the Disco,The Hidden Woman,Rock,['Rock'],2005.0
1787,0.5605697021012593,0.5126197213160124,0.2592385719874041,0.00040312918527350363,0.1500151670676766,0.03560493796468398,0.34582901386285364,0.4608772742256067,Glove Compartment,"I Am Air, You Are Hair",New Numbers,Rock,['Rock'],2005.0
1788,0.4086284299306919,0.3761166590678656,0.261120571288041,0.5743457830762532,0.0792544602423466,0.021529292539381795,0.22535223856256184,0.4857711625920453,Glove Compartment,Porch Light Summer Staffhouse,The Glove Compartment,Rock,['Rock'],1999.0
1789,0.01690473379984656,0.2049293191150472,0.5195701474680566,0.6925223376068993,0.08289440587597194,0.037659270083682514,0.4460536664837346,0.030402325327978416,Glove Compartment,Encephalitis,The Glove Compartment,Rock,['Rock'],1999.0
1790,0.6841498289588682,0.15467671332648728,0.3864705620513156,0.032983492674009025,0.3147360123743829,0.022430467470840588,0.25938269989895785,0.43672125137857676,Glove Compartment,She's Blonde She Matches,The Hidden Woman,Rock,['Rock'],2005.0
1791,0.19145560053317745,0.4205116467754638,0.46891888578326846,0.5690724349421157,0.08398622392575673,0.03438238366270069,0.25089209017913106,0.4142507396075567,Glove Compartment,The Devil Told Him,New Numbers,Rock,['Rock'],2005.0
1792,0.43358443605784913,0.21362170299082517,0.5803392760595353,0.5362458638549092,0.07694162740276961,0.04934968779790086,0.36434255706705043,0.030267117100893064,Glove Compartment,Signs on the Ceiling,The Hidden Woman,Rock,['Rock'],2005.0
1793,0.015192013762651193,0.2714100414135852,0.5196372104815186,0.5603866003861695,0.04103539195823732,0.03017148046292324,0.37299642143005085,0.4475815765893566,Glove Compartment,We're Flying Around In Our Haunted House,New Numbers,Rock,['Rock'],2005.0
1794,0.2738038907195895,0.33725414453319574,0.45140296484171516,0.13393328850997369,0.1448459493232351,0.0817686346814867,0.3728299480673651,0.6503227507584776,Glove Compartment,Wrinkle Star,The Glove Compartment,Rock,['Rock'],1999.0
1795,0.036481800982836515,0.4029102065611105,0.6074738626540254,0.5704396270428088,0.10313150903801074,0.0478040952140574,0.26590378980685586,0.24141337292712528,Glove Compartment,Backseat Upstairs,The Hidden Woman,Rock,['Rock'],2005.0
1796,0.1037860261949899,0.3394337678761418,0.5557428710631902,0.5375021172192029,0.08772704187422038,0.030739850293188833,0.19105101293135512,0.48074218810629604,Glove Compartment,Cemetery,New Numbers,Rock,['Rock'],2005.0
1797,0.15107125126459495,0.22834798344872423,0.28980351982442615,0.5953609617478944,0.4754541315821373,0.07426882687479268,0.4550379802963911,0.2190019799548519,Glove Compartment,Jaws Drop Baby Side,The Glove Compartment,Rock,['Rock'],1999.0
1798,0.3301331355114355,0.26731228224290426,0.3187687817515264,0.551023283291265,0.14792317065560878,0.0449418248965537,0.5026033529023093,0.3712208227733942,Glove Compartment,Angel on the Earth,The Hidden Woman,Rock,['Rock'],2005.0
1799,0.022693912429979594,0.33934964917078486,0.4817045886625785,0.4536529384124289,0.06136156381122817,0.03237013572774252,0.40957024996211494,0.5233790651363976,Glove Compartment,Beach Ball,New Numbers,Rock,['Rock'],2005.0
1800,0.03360177085980897,0.36750666244802055,0.29986867967781833,0.048600400034846926,0.14484026417737136,0.03505251336393062,0.7215930517505798,0.47814499575058017,Glove Compartment,Shazamm,The Glove Compartment,Rock,['Rock'],1999.0
1801,0.18787666644292939,0.3775704732799567,0.33541554121465045,0.6087236435110346,0.06059435473001531,0.0691140919362434,0.4155474188896309,0.39745030580013785,Glove Compartment,Bitch Bitch Bitch,The Hidden Woman,Rock,['Rock'],2005.0
1802,0.11681969425739357,0.43214967257320125,0.4642838158713377,0.16996157066806838,0.07155026886985846,0.025104081517271462,0.3908783212064714,0.629776074864005,Glove Compartment,Start from Scratch,The Glove Compartment,Rock,['Rock'],1999.0
1803,0.24667309311738464,0.3324245450077469,0.471939890939188,0.5177150801280203,0.1477527507954259,0.07436691948535931,0.3042507394043405,0.4668622019902602,Glove Compartment,Why Not More?,New Numbers,Rock,['Rock'],2005.0
1804,0.24309029374608146,0.32516259103341894,0.49229236660619874,0.4730488629138008,0.028872019819331855,0.056300722450318696,0.36630921677612965,0.4804826639787206,Glove Compartment,At the Gym,The Hidden Woman,Rock,['Rock'],2005.0
1805,0.17446860547304,0.20346158114771778,0.577369340837415,0.5346769901928201,0.03895474941605362,0.03196686823067231,0.38446930069335084,0.39821257486209605,Glove Compartment,Doctor Hines Office...,The Glove Compartment,Rock,['Rock'],1999.0
1806,0.1646405533361628,0.514133362553236,0.557261236147907,0.4562109828364497,0.06662998399904406,0.03201200919184388,0.24542092189920978,0.35241463523398464,Glove Compartment,The Secret,New Numbers,Rock,['Rock'],2005.0
1807,0.43944653324695715,0.31309669687374037,0.3798779234009606,0.45777155923757423,0.057081991366820115,0.022301317357991214,0.32425162086116993,0.4960850225156558,Glove Compartment,Class One A Clear Channel Station,The Glove Compartment,Rock,['Rock'],1999.0
1808,0.3368473039729032,0.19648725971871084,0.5034254037240833,0.530790569018333,0.1188564756748474,0.024525547262003143,0.46110237525130293,0.2922449666976605,Glove Compartment,I Turned on My Brand New Liberace CD,The Hidden Woman,Rock,['Rock'],2005.0
1809,0.5399194728581417,0.20170774060620417,0.4678409617609799,0.018779502053523103,0.315163070498868,0.02869345886857711,0.3517127620160983,0.474046593127933,Glove Compartment,Prickly Vacation,New Numbers,Rock,['Rock'],2005.0
1810,0.23330618434453404,0.23239160716515153,0.5019986741082038,0.46919785183306634,0.22673597722851932,0.03131786868925864,0.3543622183578891,0.4913761066902825,Glove Compartment,Bramble Thorns,The Hidden Woman,Rock,['Rock'],2005.0
1811,0.16244945039310618,0.2635953275111464,0.5190267957560969,0.5032730893742717,0.12369725240555192,0.058561413350869125,0.3432762227444243,0.4948596242290239,Glove Compartment,I'm a Mosquito,New Numbers,Rock,['Rock'],2005.0
1814,0.5290063787371316,0.3120931680390527,0.1641080652843337,0.6867711756694993,0.07628177486110545,0.025206429268777156,0.33362376299116997,0.08003069668639677,Glove Compartment,In the Shade of Her Lemonade,New Numbers,Rock,['Rock'],2005.0
1815,0.5657119438125179,0.23304489139601745,0.4119741412860349,0.5363312087245669,0.07069241828198097,0.2825401811937386,0.24464133421460912,0.15365696301798806,Glove Compartment,The Hidden Woman,The Hidden Woman,Rock,['Rock'],2005.0
1816,0.3926444464116052,0.21730172444579907,0.31783393011935923,0.48527824807792075,0.0794788120875024,0.05272905701117721,0.4365461902692414,0.5122763929751156,Glove Compartment,Anchovy Eye,The Glove Compartment,Rock,['Rock'],1999.0
1817,0.5060770182214356,0.2807929217419787,0.3735979526934124,0.5200685726145294,0.060593038112094016,0.04672709199163749,0.331451571737037,0.3732017610476663,Glove Compartment,Green Glass Gates,New Numbers,Rock,['Rock'],2005.0
1818,0.274092216709353,0.41801076277811205,0.4683751955733871,0.22961495910042815,0.05653222742303583,0.255859845025458,0.33602973098290134,0.5444868892192096,Glove Compartment,Your Body Is Out of Control,The Hidden Woman,Rock,['Rock'],2005.0
1819,0.5056857195004918,0.4651769513481567,0.4570380699549689,5.140819660561924e-05,0.1286037499519162,0.1358125324933034,0.20524269233763603,0.4918333312767625,Glove Compartment,Lamb,New Numbers,Rock,['Rock'],2005.0
1820,0.3074954889785154,0.36250896218177997,0.4786573645613419,0.4770042245552439,0.042634516014917,0.04003498333150586,0.1930245241659372,0.5260312775184826,Glove Compartment,Singersongwriters,The Hidden Woman,Rock,['Rock'],2005.0
1821,0.5617896587394705,0.19400290651188637,0.3917165437274937,0.6271123563513362,0.04949175285822156,0.02692590066074659,0.3034490194534191,0.06919355710886332,Glove Compartment,The Diamond Heist,The Glove Compartment,Rock,['Rock'],1999.0
1822,0.5700871429275741,0.2273438162271899,0.27550732471577105,0.30325750283613506,0.047387419093587756,0.03500947780976737,0.38585981227304006,0.5505333903962899,Glove Compartment,Beach Baby,The Glove Compartment,Rock,['Rock'],1999.0
1823,0.23653622922381232,0.12107137866215954,0.6315814148147623,0.5585653980425744,0.21243019576526495,0.05192138872087879,0.4047907172452774,0.0826075217884438,Glove Compartment,Mr. Man,New Numbers,Rock,['Rock'],2005.0
1824,0.6033794828226619,0.21937977878603457,0.32291393772961385,0.6104847680864831,0.15052532793578108,0.03363152528239248,0.28759615193395244,0.0658798047400249,Glove Compartment,Everything Is Blooming,The Glove Compartment,Rock,['Rock'],1999.0
1825,0.161637063811226,0.32598997884197317,0.4535736450614814,0.5994843812033878,0.11901761294187274,0.023466240320012193,0.26593033692351237,0.4658955009168229,Glove Compartment,Finally We Have No Hair,New Numbers,Rock,['Rock'],2005.0
1826,0.1450690422457616,0.3499459681684284,0.4175496901971785,0.5722899940732912,0.058101988335090164,0.04964379487312364,0.1997935118982091,0.5557620142020107,Glove Compartment,A Tree & a Stone,New Numbers,Rock,['Rock'],2005.0
1827,0.13183859820165045,0.35561573873424684,0.4683257919932902,0.1356281815456631,0.04705196592338466,0.07331629120433292,0.4529316362126017,0.6369424983291311,Glove Compartment,I Am the International Banana,The Glove Compartment,Rock,['Rock'],1999.0
1828,0.27133770263254225,0.29646591177342835,0.3865850863843811,2.5810767178040124e-06,0.0818475324388986,0.03672729505424894,0.42725454793211987,0.7060038411849782,Glove Compartment,Prickly Vacation,The Glove Compartment,Rock,['Rock'],1999.0
1829,0.41922264082742006,0.3034011752106919,0.26016934184552915,0.5216981129441579,0.054901271652663626,0.27299514446547835,0.3503629756528385,0.43823325247350337,Glove Compartment,Birth of a Baby,The Glove Compartment,Rock,['Rock'],1999.0
1830,0.45589019526329577,0.1990316513834275,0.34399152548579653,0.49453270628352386,0.05817780408238554,0.029480538361897124,0.4325082014881678,0.445354534091372,Glove Compartment,Do I Tingle? Up?,The Glove Compartment,Rock,['Rock'],1999.0
1831,0.5972207304572972,0.23973704133399673,0.2329092315548576,0.1979690342264556,0.08793036415167209,0.04995065528566059,0.38015704641778403,0.5810928537024339,Glove Compartment,Sgt. Sunshine & You,The Glove Compartment,Rock,['Rock'],1999.0
1832,0.6133379002243099,0.27177022885747404,0.28076534403695114,0.6081604806518074,0.10918666840575533,0.08703869524158506,0.22043256598076813,0.18215717126864375,Glove Compartment,c.c. To Andy,The Glove Compartment,Rock,['Rock'],1999.0
1833,0.3024106455811333,0.29754762308210836,0.48297003858364457,0.07618580923755668,0.24668095851430924,0.024217959578370293,0.36848774766433146,0.6194575471332247,Glove Compartment,Barefoot Sound,The Glove Compartment,Rock,['Rock'],1999.0
1834,0.4956827780049007,0.2894664036690842,0.2559403475187942,0.537653151235795,0.0601916782876548,0.15536649873368785,0.43706666324097493,0.31167668670267884,Glove Compartment,Mr. Feleppa...Goes to...,The Glove Compartment,Rock,['Rock'],1999.0
1835,0.00014451831089285988,0.246784085281068,0.07526115664872089,0.8602925117012371,0.10409210841856917,0.03366814357393092,0.42483530381322865,0.029604065334032408,Glove Compartment,Noyac Bay,The Glove Compartment,Rock,['Rock'],1999.0
1836,0.5036603689168246,0.11280606892793658,0.5447008323031504,0.52537303455268,0.14265943433845166,0.039196915078701544,0.33175056675538644,0.17011364010209007,The Higher State,And In Time,"And In Time / If We Don't Realise 7""",Rock,['Rock'],2007.0
1837,0.4871544832362754,0.1440866878525202,0.5106126970250389,0.4901650726325557,0.04134461819945432,0.028394617181277535,0.3117287693324991,0.37582170464987863,The Higher State,If We Don't Realise,"And In Time / If We Don't Realise 7""",Rock,['Rock'],2007.0
1860,0.1806322482421227,0.13326194203925018,0.6926240201980255,0.6438332763697093,0.10353125060985104,0.07373361199943107,0.18869032356091836,0.06003766306117826,The Set of Red Things,Between,Who Touches Pitch Defiles Herself,Rock,['Rock'],2007.0
1861,0.5559802182744215,0.2612625972535468,0.48578076252641955,0.550439051619667,0.06376819082416782,0.052959102173349364,0.2245473438038348,0.16238594490225203,The Set of Red Things,Babies,Who Touches Pitch Defiles Herself,Rock,['Rock'],2007.0
1863,0.010238017465390839,0.2703256557342557,0.7304147457740708,0.15049064630381662,0.3873185264658969,0.09457665310575582,0.45859705837838566,0.03734221701202924,The Tleilaxu Music Machine,The Pattern Dome,A Flow of Code,Electronic,['Electronic'],2009.0
1864,0.28006926810292665,0.248012317331449,0.6041646133369805,0.616993915431235,0.22070238786906135,0.1919103712525384,0.16339266965474145,0.04602634817243697,The Tleilaxu Music Machine,Consciousness After Death,A Flow of Code,Electronic,['Electronic'],2009.0
1865,0.411093399778558,0.30348194477429197,0.5026837709490631,0.34468709413899323,0.1242476689429979,0.02186860042915737,0.3902663157794531,0.4462927775109073,The Tleilaxu Music Machine,Tleilaxuburg5 Movement I,TTMM Plays Bach: The Tleilaxuburg Concerto #5,Electronic,"['Classical', 'Electronic']",0.0
1867,0.07209061792654108,0.24977034375449803,0.5350781539585223,0.6096121000624071,0.18180083739127934,0.023105109350570283,0.4244773645155432,0.24640566402020375,The Tleilaxu Music Machine,Tleilaxuburg5 Movement II,TTMM Plays Bach: The Tleilaxuburg Concerto #5,Electronic,"['Classical', 'Electronic']",0.0
1868,0.5221459532521993,0.3464318503206354,0.27695268398378975,0.6512295287322701,0.07997945171975333,0.13673968770572806,0.18871779276837167,0.21409583865286874,The Tleilaxu Music Machine,Pixelated Reality Textures,A Flow of Code,Electronic,['Electronic'],2009.0
1869,0.008294793199069455,0.2822210532527887,0.5051778364455818,0.5496651770923235,0.08821395443363675,0.022019416052260897,0.4135398340931243,0.42856069504916794,The Tleilaxu Music Machine,Tleilaxuburg5 Movement III,TTMM Plays Bach: The Tleilaxuburg Concerto #5,Electronic,"['Classical', 'Electronic']",0.0
1871,0.027361258617652918,0.277021295571066,0.5452663311714222,0.5782293764734071,0.4511314619699162,0.02466207162534643,0.18468829807307097,0.22936520747472258,The Tleilaxu Music Machine,Tleilaxuburg5 Movement IV,TTMM Plays Bach: The Tleilaxuburg Concerto #5,Electronic,"['Classical', 'Electronic']",0.0
1872,0.30491133767986683,0.13598116909256666,0.5646564924351654,0.505806204974861,0.20807740834786306,0.3287286777711811,0.40255569209701697,0.021248286344486965,The Tleilaxu Music Machine,Fear Stunts Progress,A Flow of Code,Electronic,['Electronic'],2009.0
1873,0.30062885531972117,0.38823517541177294,0.3566673027333747,0.46022258641122465,0.08703596173362366,0.028474580027648383,0.44274924186313475,0.46418357847620784,The Tleilaxu Music Machine,Tleilaxuburg5 Movement V,TTMM Plays Bach: The Tleilaxuburg Concerto #5,Electronic,"['Classical', 'Electronic']",0.0
1874,0.5194341340017566,0.12543632507931893,0.6016977158449974,0.30300147851823983,0.36246443502586445,0.3011492679937271,0.19590556538517837,0.012390832355047792,The Tleilaxu Music Machine,Understand,A Flow of Code,Electronic,['Electronic'],2009.0
1875,0.3021253436564832,0.122432214500017,0.737134042911314,0.46548770579422755,0.096390015598428,0.08899137736929794,0.3410698494520851,0.012086585551909808,The Tleilaxu Music Machine,Experiential,A Flow of Code,Electronic,['Electronic'],2009.0
1876,0.19943075669970486,0.21203777402028298,0.3117552098398891,0.8901243270326946,0.10087979925777008,0.08224969198182834,0.08768717500089994,0.033525226978407936,The Tleilaxu Music Machine,A Convergence,A Flow of Code,Electronic,['Electronic'],2009.0
1878,0.537767247501555,0.16196627366731142,0.5519334827069368,0.4749340330743591,0.07688176533743327,0.2539188910032301,0.28951477954588556,0.013266196833639358,The Tleilaxu Music Machine,Fluid Solid Motion,A Flow of Code,Electronic,['Electronic'],2009.0
1879,0.43311211636859415,0.07474397236708077,9.657725147632064e-05,0.45078125701785227,0.21109082760748332,0.15290133842978165,0.5090037833878639,0.5259282022738042,The Tleilaxu Music Machine,All Hangs Together,A Flow of Code,Electronic,['Electronic'],2009.0
1882,0.5031262265460098,0.23831166301477422,0.4246249662641242,0.5033479743554827,0.028692048449651928,0.01715823206736187,0.2247737198780507,0.4525098258053614,The Yolks,Don't Blame Me,"Wandering 7""",Rock,['Rock'],0.0
1883,0.4101452691207817,0.1804123069785382,0.4766486515986788,0.4869450993052006,0.07196833424690277,0.01755631585783938,0.33393202436864905,0.46682387325480124,The Yolks,I Do What I Do,Introducing The Yolks,Rock,['Rock'],2009.0
1884,0.5079498092778454,0.2266298220013288,0.34431443331062084,0.49030009673992186,0.04598055769393402,0.01915804576510937,0.30923219882482844,0.48329442991993454,The Yolks,I Found Love,Introducing The Yolks,Rock,['Rock'],2009.0
1885,0.47414102223047844,0.19623171032948677,0.5003699328759752,0.44321665319579784,0.15360384411695907,0.019826615661178725,0.16892099957654508,0.48718661290001253,The Yolks,Mob City Hustle,"Wandering 7""",Rock,['Rock'],0.0
1886,0.40456976657929794,0.23883970247993264,0.5618051675763079,0.5461077179230978,0.13465322732901927,0.030685869821837852,0.24590631356627324,0.2930480938515979,The Yolks,Somewhere New,Introducing The Yolks,Rock,['Rock'],2009.0
1887,0.5003948089479551,0.23582793347794295,0.35458660915139567,0.35454260976414953,0.04550908349996826,0.01848778315973353,0.38957302275697564,0.5370084548444543,The Yolks,Wandering,"Wandering 7""",Rock,['Rock'],0.0
1888,0.4374704963795883,0.21600153252233237,0.5638615092951067,0.5693601897057651,0.0828144853659582,0.0254145124148881,0.32303353971162785,0.08942746363797419,Thee Oh Sees,Kingsmeat,Peanut Butter Oven EP,Rock,['Rock'],2009.0
