,season,season_elo,team_id
2418,1995,1359.4603342553376,1183
2419,1996,1324.1311827145105,1183
2420,1997,1297.9448583241824,1183
2421,1998,1310.5879001425794,1183
2422,1999,1372.9532208017422,1183
2423,2000,1381.3935789551886,1183
2424,2001,1482.2553763086498,1183
2425,2002,1527.3883772589184,1183
2426,2003,1409.3663567516164,1183
2427,2004,1403.8630617616116,1183
2428,2005,1323.8464959370822,1183
2429,2006,1276.6780467385627,1183
2430,2007,1238.2634076992551,1183
2431,2008,1205.2467794993695,1183
2432,2009,1212.745968296397,1183
2433,2010,1271.4086125554668,1183
2434,2011,1342.839588644975,1183
2435,2012,1271.6198651879054,1183
2436,2013,1239.7979164855706,1183
2437,2014,1270.0625978274907,1183
2438,2015,1261.130142626447,1183
2439,2016,1276.761733369794,1183
2440,2017,1325.5277346503099,1183
2441,2018,1301.5393502012641,1183
2442,1985,1470.7909284754676,1184
2443,1986,1439.788947874513,1184
2444,1987,1479.4689705838773,1184
2445,1988,1537.8664582828826,1184
2446,1989,1457.0868978364097,1184
2447,1990,1344.3909469023545,1184
2448,1991,1415.305408175811,1184
2449,1992,1493.425711003755,1184
2450,1993,1492.4603886447046,1184
2451,1994,1508.2371752226754,1184
2452,1995,1438.538789431818,1184
2453,1996,1392.3222322828349,1184
2454,1997,1354.0366677569955,1184
2455,1998,1244.9369558685278,1184
2456,1999,1238.4750857894305,1184
2457,2000,1189.027678681048,1184
2458,2001,1119.4354579547378,1184
2459,2002,1100.3934218328754,1184
2460,2003,1163.438437735123,1184
2461,2004,1197.6613367994921,1184
2462,2005,1359.4470808536607,1184
2463,2006,1401.3251278041987,1184
2464,2007,1404.9889913304032,1184
2465,2008,1406.7033593072888,1184
2466,2009,1403.7742292383996,1184
2467,2010,1451.7956568144382,1184
2468,2011,1405.1545728026972,1184
2469,2012,1324.3006496086032,1184
2470,2013,1369.2185335476634,1184
2471,2014,1471.6261739708357,1184
2472,2015,1528.1090808233796,1184
2473,2016,1548.3934091547585,1184
2474,2017,1453.5680458940797,1184
2475,2018,1298.4360113560456,1184
2476,1985,1518.7859668124665,1185
2477,1986,1475.9643462395536,1185
2478,1987,1413.0705095782794,1185
2479,1988,1476.1831448871924,1185
2480,1989,1578.529746800001,1185
2481,1990,1551.571099872197,1185
2482,1991,1567.2046959923325,1185
2483,1992,1612.809880508674,1185
2484,1993,1457.5413966034378,1185
2485,1994,1502.518510883536,1185
2486,1995,1511.5856267584866,1185
2487,1996,1639.2096663487432,1185
2488,1997,1713.4384540786693,1185
2489,1998,1648.9733305748746,1185
2490,1999,1624.799912161725,1185
2491,2000,1500.9464708772546,1185
2492,2001,1438.9177120335764,1185
2493,2002,1315.9302128339493,1185
2494,2003,1280.7729438586614,1185
2495,2004,1362.8518409815395,1185
2496,2005,1432.0894599474989,1185
2497,2006,1387.0203000091549,1185
2498,2007,1337.6212273597578,1185
2499,2008,1373.9697902719631,1185
2500,2009,1401.9039829644908,1185
2501,2010,1363.8914500918615,1185
2502,2011,1365.5258753416886,1185
2503,2012,1342.268653180487,1185
2504,2013,1372.2933531160772,1185
2505,2014,1444.5433726721524,1185
2506,2015,1555.0984397387567,1185
2507,2016,1537.381813513368,1185
2508,2017,1524.8849487143775,1185
2509,2018,1572.6085138404305,1185
2510,1985,1419.8854353873721,1186
2511,1986,1459.7234519793365,1186
2512,1987,1333.2368610267556,1186
2513,1988,1258.9406882780936,1186
2514,1989,1204.255979487877,1186
2515,1990,1259.8159495292425,1186
2516,1991,1457.7783013452413,1186
2517,1992,1397.1316467507181,1186
2518,1993,1309.3886783030964,1186
2519,1994,1239.1304087935855,1186
2520,1995,1204.459236142652,1186
2521,1996,1169.0790995657953,1186
2522,1997,1223.6546888025287,1186
2523,1998,1261.71069638042,1186
2524,1999,1313.169690357865,1186
2525,2000,1316.0182566740252,1186
2526,2001,1446.1436458931253,1186
2527,2002,1496.703163257115,1186
2528,2003,1505.1947651091934,1186
2529,2004,1463.2492608547204,1186
2530,2005,1483.1683025359682,1186
2531,2006,1434.4079476467596,1186
2532,2007,1454.8294505543768,1186
2533,2008,1431.2358894295114,1186
2534,2009,1435.0142523323475,1186
2535,2010,1347.119908747825,1186
2536,2011,1297.2143935226586,1186
2537,2012,1383.505153570429,1186
2538,2013,1368.424439597616,1186
2539,2014,1359.8000520514208,1186
2540,2015,1450.6564857242954,1186
2541,2016,1485.6534770633548,1186
2542,2017,1469.7905767687473,1186
2543,2018,1487.5019262494175,1186
2544,1985,1473.1987927266866,1187
2545,1986,1360.3277075344488,1187
2546,1987,1395.921887283792,1187
2547,1988,1360.798939428795,1187
2548,1989,1349.2802001049665,1187
2549,1990,1406.001491937446,1187
2550,1991,1426.713608360199,1187
2551,1992,1384.9821909235252,1187
2552,1993,1372.0994166085552,1187
2553,1994,1465.4458781929327,1187
2554,1995,1488.7560147872375,1187
2555,1996,1526.087133846894,1187
2556,1997,1514.1084941903837,1187
2557,1998,1519.8012180769,1187
2558,1999,1473.1934023902616,1187
2559,2000,1460.3034091893012,1187
2560,2001,1419.912939988163,1187
2561,2002,1393.2745728736277,1187
2562,2003,1455.4929431978692,1187
2563,2004,1486.5510677690154,1187
2564,2005,1492.8542662523016,1187
2565,2006,1432.862434444142,1187
2566,2007,1343.5789576534612,1187
2567,2008,1273.965683121994,1187
2568,2009,1437.7598715509548,1187
2569,2010,1401.7503026041434,1187
2570,2011,1397.638215148372,1187
2571,2012,1522.087918287455,1187
2572,2013,1535.8356640242166,1187
2573,2014,1578.187425960441,1187
2574,2015,1489.384135198637,1187
2575,2016,1526.1262238137936,1187
2576,2017,1479.7296035077854,1187
2577,2018,1423.3281119643632,1187
2578,2009,1413.390564861783,1188
2579,2010,1314.7675096517744,1188
2580,2011,1181.7787372885805,1188
2581,2012,1125.0272352189509,1188
2582,2013,1171.859072937462,1188
2583,2014,1181.9263156395498,1188
2584,2015,1180.2239663155694,1188
2585,2016,1256.321099217096,1188
2586,2017,1253.083620271328,1188
2587,2018,1189.2212787054605,1188
2588,2000,1473.7970101524716,1189
2589,2001,1304.4084620045446,1189
2590,2002,1248.7505988775438,1189
2591,2003,1235.323764362948,1189
2592,2004,1274.075203206679,1189
2593,2005,1285.1578936039305,1189
2594,2006,1265.450301381559,1189
2595,2007,1324.7282893261945,1189
2596,2008,1328.9454599796425,1189
2597,2009,1340.4107925509911,1189
2598,2010,1290.3507723925031,1189
2599,2011,1269.10138840485,1189
2600,2012,1349.696620658836,1189
2601,2013,1377.4441662767374,1189
2602,2014,1447.2493851359086,1189
2603,2015,1436.7748767318585,1189
2604,2016,1450.7056724636416,1189
2605,2017,1459.7891254782626,1189
2606,2018,1387.3493841033044,1189
2607,1985,1438.891809746049,1190
2608,1986,1423.0413357681591,1190
2609,1987,1382.8775758464535,1190
2610,1988,1291.5694485472272,1190
2611,1989,1358.389046464136,1190
2612,1990,1493.8397658694657,1190
2613,1991,1660.1570057749868,1190
2614,1992,1718.2806178169026,1190
2615,1993,1722.5975903938318,1190
2616,1994,1586.7251587686346,1190
2617,1995,1511.9912574149967,1190
2618,1996,1474.3823398871218,1190
2619,1997,1356.5070118507972,1190
2620,1998,1254.3653551628495,1190
2621,1999,1353.6663273520946,1190
2622,2000,1408.4166139039933,1190
2623,2001,1366.3540596622051,1190
2624,2002,1462.6316275546963,1190
2625,2003,1505.1922021007206,1190
2626,2004,1550.0447913617115,1190
2627,2005,1553.6672938408317,1190
2628,2006,1413.072990290654,1190
2629,2007,1413.6039839134603,1190
2630,2008,1474.7724090994946,1190
2631,2009,1517.4723367322495,1190
2632,2010,1544.4145987135416,1190
2633,2011,1505.1941747507615,1190
2634,2012,1493.1412257233173,1190
2635,2013,1434.9443227060597,1190
2636,2014,1333.5503255593887,1190
2637,2015,1402.9475502632024,1190
2638,2016,1383.4280667946152,1190
2639,2017,1547.0534042311456,1190
2640,2018,1594.1216241389682,1190
2641,1985,1507.443182811089,1191
2642,1986,1412.9764291791141,1191
2643,1987,1423.8601206674375,1191
2644,1988,1491.3855268331629,1191
2645,1989,1603.2099187538943,1191
2646,1990,1654.8168334796433,1191
2647,1991,1547.8963059035293,1191
2648,1992,1538.2489789981516,1191
2649,1993,1679.4048980925818,1191
2650,1994,1707.3989830742419,1191
2651,1995,1723.9254967361646,1191
2652,1996,1697.5234785595446,1191
2653,1997,1647.0717733693589,1191
2654,1998,1582.9941239551945,1191
2655,1999,1548.4939180679808,1191
2656,2000,1594.02701251135,1191
2657,2001,1561.1370960269405,1191
2658,2002,1473.8157944468264,1191
2659,2003,1426.4732666695375,1191
2660,2004,1442.901261157969,1191
2661,2005,1460.3462543167511,1191
2662,2006,1442.6676865859963,1191
2663,2007,1478.1093662473277,1191
2664,2008,1503.8532386251575,1191
2665,2009,1556.8553413001987,1191
2666,2010,1583.6461801337414,1191
2667,2011,1501.3704913880836,1191
2668,2012,1556.7129355698694,1191
2669,2013,1598.2109766229212,1191
2670,2014,1639.089096850965,1191
2671,2015,1588.9793709492355,1191
2672,2016,1628.6841811423071,1191
2673,2017,1660.3833103892307,1191
2674,2018,1560.6886630321935,1191
2675,1985,1523.5254450596453,1192
2676,1986,1534.1355397606242,1192
2677,1987,1577.931450873059,1192
2678,1988,1586.6404765369032,1192
2679,1989,1534.0913196338931,1192
2680,1990,1537.0242476532426,1192
2681,1991,1467.8085374370548,1192
2682,1992,1464.350100908269,1192
2683,1993,1377.8268747370291,1192
2684,1994,1328.877023005772,1192
2685,1995,1330.1703153003455,1192
2686,1996,1308.7026060863766,1192
2687,1997,1253.5745335120182,1192
2688,1998,1379.3950457341216,1192
2689,1999,1463.16921490228,1192
2690,2000,1362.3419236694438,1192
2691,2001,1408.2548885839785,1192
2692,2002,1261.2119537596154,1192
2693,2003,1212.8793203311884,1192
2694,2004,1260.4383299234826,1192
2695,2005,1333.4082774087128,1192
2696,2006,1399.8211547586359,1192
2697,2007,1394.5683404816073,1192
2698,2008,1304.7114102614971,1192
2699,2009,1201.053100236668,1192
2700,2010,1125.1481967756931,1192
2701,2011,1169.5283577594885,1192
2702,2012,1105.9379879010235,1192
2703,2013,1086.7078018143886,1192
2704,2014,1076.845534794858,1192
2705,2015,1197.5753527426864,1192
2706,2016,1227.7242549880941,1192
2707,2017,1265.1367969128912,1192
2708,2018,1271.7231152665754,1192
2709,1985,1484.3292608335669,1193
2710,1986,1445.4444671622284,1193
2711,1987,1531.2179331335801,1193
2712,1988,1487.4834753034906,1193
2713,1989,1347.174309874292,1193
2714,1990,1318.2889486791328,1193
2715,1991,1362.454597791952,1193
2716,1992,1315.3558450346595,1193
2717,1993,1398.3468429623874,1193
2718,1994,1400.1959253305474,1193
2719,1995,1384.583520221049,1193
2720,1996,1382.479175562583,1193
2721,1997,1460.312460560013,1193
2722,1998,1431.5777490626508,1193
2723,1999,1447.0746027100665,1193
2724,2000,1411.5711744819528,1193
2725,2001,1457.262078876796,1193
2726,2002,1403.0487177202488,1193
2727,2003,1466.638424177615,1193
2728,2004,1547.7929019060489,1193
2729,2005,1534.2225598355415,1193
2730,2006,1467.7647017663064,1193
2731,2007,1367.8627026180275,1193
2732,2008,1408.142170653956,1193
2733,2009,1444.5008766988751,1193
2734,2010,1464.639215219961,1193
2735,2011,1525.0325047845315,1193
2736,2012,1597.6034421561326,1193
2737,2013,1575.112988722564,1193
2738,2014,1442.8937739869473,1193
2739,2015,1360.7914006783342,1193
2740,2016,1334.4775668369145,1193
2741,2017,1421.420463529796,1193
2742,2018,1423.8533726970707,1193
2743,1994,1371.0629892507818,1194
2744,1995,1252.8778452370304,1194
2745,1996,1218.0220842604629,1194
2746,1997,1303.8820016901961,1194
2747,1998,1293.3637239958211,1194
2748,1999,1214.6087650287852,1194
2749,2000,1099.0273383284066,1194
2750,2001,1057.3055933641474,1194
2751,2002,1129.2212827218664,1194
2752,2003,1299.7670093134595,1194
2753,2004,1241.7084978102296,1194
2754,2005,1239.4765776998536,1194
2755,2006,1304.7993726857862,1194
2756,2007,1357.4408264749604,1194
2757,2008,1366.367470327507,1194
2758,2009,1407.2879930369782,1194
2759,2010,1331.0765340382507,1194
2760,2011,1421.8153239730866,1194
2761,2012,1495.9753014537525,1194
2762,2013,1423.8099125381164,1194
2763,2014,1402.1581858785987,1194
2764,2015,1434.6278242211529,1194
2765,2016,1290.7388016711795,1194
2766,2017,1332.034978728705,1194
2767,2018,1338.9688889662907,1194
2768,2008,1452.7685971719684,1195
2769,2009,1323.136876808658,1195
2770,2010,1228.0678157242571,1195
2771,2011,1199.1041348896006,1195
2772,2012,1253.7035764793993,1195
2773,2013,1399.0509289535903,1195
2774,2014,1452.2465373045707,1195
2775,2015,1568.0109471729122,1195
2776,2016,1504.6246797738986,1195
2777,2017,1508.4199659774588,1195
2778,2018,1546.792737854555,1195
2779,1985,1574.2225031789676,1196
2780,1986,1587.777313706897,1196
2781,1987,1684.015941748824,1196
2782,1988,1757.8782321461492,1196
2783,1989,1656.964203955054,1196
2784,1990,1715.2455181543023,1196
2785,1991,1546.2451465968898,1196
2786,1992,1576.0280033017264,1196
2787,1993,1630.819122497739,1196
2788,1994,1712.6033649749447,1196
2789,1995,1824.5290418263726,1196
2790,1996,1752.4808200303949,1196
2791,1997,1703.2448057489576,1196
2792,1998,1667.3169593433756,1196
2793,1999,1704.7898454877868,1196
2794,2000,1823.4958718568705,1196
2795,2001,1922.0727093084326,1196
2796,2002,1981.1771077030967,1196
2797,2003,1964.2120098787314,1196
2798,2004,1971.7092202670474,1196
2799,2005,1926.736292561197,1196
2800,2006,2010.513453844716,1196
2801,2007,2016.234891815276,1196
2802,2008,2011.980278085684,1196
2803,2009,1897.5592258227466,1196
2804,2010,1921.8852539404395,1196
2805,2011,1859.399276673145,1196
2806,2012,1940.7282807528372,1196
2807,2013,1976.781845456391,1196
2808,2014,2000.5001053946467,1196
2809,2015,2054.8558072691967,1196
2810,2016,1901.218359425152,1196
2811,2017,1891.163905127036,1196
2812,2018,1926.177199258375,1196
2813,1985,1425.6135278529473,1197
2814,1986,1420.5450346966363,1197
2815,1987,1374.138851497484,1197
2816,1988,1421.7527644567026,1197
2817,1989,1385.7922819080954,1197
2818,1990,1403.6275125643476,1197
2819,1991,1410.1380918387179,1197
2820,1992,1371.8808437518844,1197
2821,1993,1331.165502563801,1197
2822,1994,1258.2633867148754,1197
2823,1995,1110.9805612188277,1197
2824,1996,1070.5336857291,1197
2825,1997,1040.2431668003937,1197
2826,1998,1132.6261906364387,1197
2827,1999,1126.0283189516567,1197
2828,2000,1172.0965638723387,1197
2829,2001,1126.1130147812692,1197
2830,2002,1060.9362328143352,1197
2831,2003,1139.8724179422522,1197
2832,2004,1252.2974904080893,1197
2833,2005,1275.0914907123931,1197
2834,2006,1259.3146490437653,1197
2835,2007,1248.457037802784,1197
2836,2008,1264.7255782467748,1197
2837,2009,1267.665015001598,1197
2838,2010,1169.7737282772216,1197
2839,2011,1121.7363467068262,1197
2840,2012,1072.9473766769052,1197
2841,2013,1111.662869084724,1197
2842,2014,1074.4628617963983,1197
2843,2015,1118.8246454604932,1197
2844,2016,1013.819637556039,1197
2845,2017,977.210586993762,1197
2846,2018,1029.5755934668157,1197
2847,1988,1413.7513958457425,1198
2848,1989,1309.7148423796807,1198
2849,1990,1276.431958646292,1198
2850,1991,1188.8848237522682,1198
2851,1992,1164.6993318601244,1198
2852,1993,1239.6037912945676,1198
2853,1994,1288.987900490226,1198
2854,1995,1338.8667471539295,1198
2855,1996,1316.3532729924946,1198
2856,1997,1237.8515321770794,1198
2857,1998,1446.0204633978515,1198
2858,1999,1543.9351307199618,1198
2859,2000,1539.264481515039,1198
2860,2001,1476.3575522959216,1198
2861,2002,1420.5312262955758,1198
2862,2003,1366.4916507155604,1198
2863,2004,1323.648762043539,1198
2864,2005,1307.8367485762599,1198
2865,2006,1348.9550777320305,1198
2866,2007,1312.9087013515284,1198
2867,2008,1348.1614267991745,1198
2868,2009,1345.5626902251058,1198
2869,2010,1300.3928770599828,1198
2870,2011,1285.9673393968335,1198
2871,2012,1312.0296038315007,1198
2872,2013,1353.1988366407984,1198
2873,2014,1418.8796060748325,1198
2874,2015,1425.065373491203,1198
2875,2016,1370.1680453013926,1198
2876,2017,1347.12242120656,1198
2877,2018,1349.7183861432006,1198
2878,1985,1508.436556284978,1199
2879,1986,1502.6088979231588,1199
2880,1987,1528.5192032112188,1199
2881,1988,1612.369789390952,1199
2882,1989,1715.7906624957504,1199
2883,1990,1735.8257437561595,1199
2884,1991,1665.491885911184,1199
2885,1992,1741.737644122796,1199
2886,1993,1805.2585555215426,1199
2887,1994,1854.98905095854,1199
2888,1995,1787.0212051643418,1199
2889,1996,1750.588913110851,1199
2890,1997,1765.1929628852233,1199
2891,1998,1797.224882561401,1199
2892,1999,1755.642061147045,1199
2893,2000,1695.8069957763598,1199
2894,2001,1632.1274681698108,1199
2895,2002,1591.6868108143397,1199
2896,2003,1663.624364412904,1199
2897,2004,1723.3184257338987,1199
2898,2005,1709.5971581039664,1199
2899,2006,1714.1787273577274,1199
2900,2007,1779.8035471845074,1199
2901,2008,1833.843538139174,1199
2902,2009,1795.9373104074145,1199
2903,2010,1867.857782574044,1199
2904,2011,1861.383520752728,1199
2905,2012,1852.5247653421395,1199
2906,2013,1869.239742302716,1199
2907,2014,1798.112518160009,1199
2908,2015,1768.3327576228535,1199
2909,2016,1780.1551443274973,1199
2910,2017,1828.0412320841772,1199
2911,2018,1874.6923738002884,1199
2912,1985,1547.8750404341724,1200
2913,1986,1523.5019890342535,1200
2914,1987,1495.275322382477,1200
2915,1988,1490.8032865845705,1200
2916,1989,1490.6836697571148,1200
2917,1990,1532.1989671268493,1200
2918,1991,1568.0218741067865,1200
2919,1992,1589.1017605182403,1200
2920,1993,1494.010003044771,1200
2921,1994,1444.773706961243,1200
2922,1995,1325.3249251666882,1200
2923,1996,1280.942560225234,1200
2924,1997,1276.2324382140646,1200
2925,1998,1290.0153418151044,1200
2926,1999,1347.0002948374831,1200
2927,2000,1446.5102399741886,1200
2928,2001,1561.6659811350034,1200
2929,2002,1483.4625856472549,1200
2930,2003,1377.4582588842559,1200
2931,2004,1314.52477747019,1200
2932,2005,1364.2945884559026,1200
2933,2006,1454.0630133430955,1200
2934,2007,1565.0327479968928,1200
2935,2008,1571.8525062251333,1200
2936,2009,1440.9904660462719,1200
2937,2010,1317.2166282574367,1200
2938,2011,1251.0585420714556,1200
2939,2012,1250.4843009671247,1200
2940,2013,1297.5077854362025,1200
2941,2014,1352.3716219971918,1200
2942,2015,1329.67181256019,1200
2943,2016,1493.5043057885418,1200
2944,2017,1511.5246071012662,1200
2945,2018,1425.2955381370182,1200
2946,1985,1499.3283164307022,1201
2947,1986,1588.1350823395812,1201
2948,1987,1464.6399202729,1201
2949,1988,1415.2063339653814,1201
2950,1989,1445.2344564056586,1201
2951,1990,1526.7279756933865,1201
2952,1991,1496.809401192261,1201
2953,1992,1566.845536913421,1201
2954,1993,1477.0552207346584,1201
2955,1994,1482.2142379002912,1201
2956,1995,1591.7989308235599,1201
2957,1996,1554.2759278257975,1201
2958,1997,1674.440191396265,1201
2959,1998,1654.4737441482016,1201
2960,1999,1669.6436291816058,1201
2961,2000,1668.7727180145446,1201
2962,2001,1738.2177185276075,1201
2963,2002,1810.1804913425074,1201
2964,2003,1705.4083492708892,1201
2965,2004,1668.6012719968344,1201
2966,2005,1640.2635857991565,1201
2967,2006,1585.382961977171,1201
2968,2007,1609.264800982278,1201
2969,2008,1613.6396855907444,1201
2970,2009,1547.9638302513458,1201
2971,2010,1495.261357803934,1201
2972,2011,1493.4110225211286,1201
2973,2012,1492.5523477453353,1201
2974,2013,1502.6568107698645,1201
2975,2014,1553.1216264510288,1201
2976,2015,1537.3283111198534,1201
2977,2016,1576.7633540878296,1201
2978,2017,1646.4563851738599,1201
2979,2018,1708.9146113176487,1201
2980,1985,1448.0977665412133,1202
2981,1986,1344.8425722567274,1202
2982,1987,1381.216290079708,1202
2983,1988,1476.865595889023,1202
2984,1989,1430.4169071163926,1202
2985,1990,1433.322331138313,1202
2986,1991,1414.4125326228695,1202
2987,1992,1534.4598444278845,1202
2988,1993,1488.5166762111414,1202
2989,1994,1445.6532960082498,1202
2990,1995,1345.2185416340785,1202
2991,1996,1354.7129420779215,1202
2992,1997,1311.253122627298,1202
2993,1998,1252.940455858514,1202
2994,1999,1264.9950432265966,1202
2995,2000,1317.7163368565919,1202
2996,2001,1349.6925303642681,1202
2997,2002,1327.45652847042,1202
2998,2003,1356.8720192193864,1202
2999,2004,1368.8541503937574,1202
3000,2005,1417.030019088152,1202
3001,2006,1402.5452376298367,1202
3002,2007,1412.5333546066738,1202
3003,2008,1330.3906853168953,1202
3004,2009,1261.0814521116706,1202
3005,2010,1244.171283010357,1202
3006,2011,1348.0915005499355,1202
3007,2012,1446.0220785356125,1202
3008,2013,1342.136798679585,1202
3009,2014,1233.193099401979,1202
3010,2015,1198.7692634901168,1202
3011,2016,1225.3368456482367,1202
3012,2017,1364.5606000244095,1202
3013,2018,1523.6241462578814,1202
3014,1985,1533.0381912475036,1203
3015,1986,1453.2164576479981,1203
3016,1987,1421.8456518168548,1203
3017,1988,1427.443504312298,1203
3018,1989,1356.990363463834,1203
3019,1990,1325.502548828976,1203
3020,1991,1419.4547707681745,1203
3021,1992,1558.3833082240076,1203
3022,1993,1575.6702392764746,1203
3023,1994,1684.269731765335,1203
3024,1995,1697.6054972315048,1203
3025,1996,1672.0152129926496,1203
3026,1997,1781.6051611469945,1203
3027,1998,1751.4824149864228,1203
3028,1999,1760.3677547307705,1203
3029,2000,1766.480743251065,1203
3030,2001,1699.5674262942127,1203
3031,2002,1631.435386169387,1203
3032,2003,1566.8130672521713,1203
3033,2004,1582.7037699115335,1203
3034,2005,1728.2495219172906,1203
3035,2006,1816.6902635359907,1203
3036,2007,1811.046061740048,1203
3037,2008,1721.4482458672062,1203
3038,2009,1593.7152859910009,1203
3039,2010,1549.1684587786872,1203
3040,2011,1484.8544544817205,1203
3041,2012,1545.0969878850362,1203
3042,2013,1501.5845671344612,1203
3043,2014,1612.665402948003,1203
3044,2015,1708.0422823220947,1203
3045,2016,1746.2475350536313,1203
3046,2017,1714.8478502442358,1203
3047,2018,1617.030951936555,1203
3048,1985,1532.4425111792127,1204
3049,1986,1601.205124850603,1204
3050,1987,1515.7068664938622,1204
3051,1988,1527.757748215076,1204
3052,1989,1626.397115923203,1204
3053,1990,1631.2351984770607,1204
3054,1991,1555.0458860856588,1204
3055,1992,1550.3832925303986,1204
3056,1993,1600.4967766473385,1204
3057,1994,1526.3277714987607,1204
3058,1995,1437.49335771616,1204
3059,1996,1288.7620152118327,1204
3060,1997,1192.8251668956018,1204
3061,1998,1191.9161007588264,1204
3062,1999,1238.7010223317666,1204
3063,2000,1245.5599328084274,1204
3064,2001,1304.3426894883892,1204
3065,2002,1385.832960315619,1204
3066,2003,1425.8340554540705,1204
3067,2004,1432.7649570831175,1204
3068,2005,1455.3796837027674,1204
3069,2006,1509.7940446850098,1204
3070,2007,1559.923164730085,1204
3071,2008,1489.4344669139941,1204
3072,2009,1462.8091446590545,1204
3073,2010,1278.2689827352772,1204
3074,2011,1211.1072257218573,1204
3075,2012,1198.2795194775827,1204
3076,2013,1294.3576027984425,1204
3077,2014,1322.5011252556692,1204
3078,2015,1329.6947228944152,1204
3079,2016,1370.7321190854875,1204
3080,2017,1389.0526781384208,1204
3081,2018,1493.4069876148126,1204
3082,2003,1442.9371447129513,1205
3083,2004,1242.1836207373974,1205
3084,2005,1323.7758943810065,1205
3085,2006,1389.0261590263906,1205
3086,2007,1355.8807879115006,1205
3087,2008,1362.7971394973824,1205
3088,2009,1370.4498017706858,1205
3089,2010,1297.7999618215738,1205
3090,2011,1289.1679224414238,1205
3091,2012,1232.721773598331,1205
3092,2013,1272.3940439730409,1205
3093,2014,1371.6605627701551,1205
3094,2015,1384.3264313984494,1205
3095,2016,1347.6984187910866,1205
3096,2017,1352.5644298530433,1205
3097,2018,1328.8434864868875,1205
3098,1985,1497.7206137450335,1206
3099,1986,1559.3869963527798,1206
3100,1987,1567.8231068761118,1206
3101,1988,1533.186714109986,1206
3102,1989,1540.6149274601742,1206
3103,1990,1571.5506742648556,1206
3104,1991,1526.5082460037622,1206
3105,1992,1472.1326573457457,1206
3106,1993,1357.9420081411524,1206
3107,1994,1306.7196190064165,1206
3108,1995,1356.2554271611011,1206
3109,1996,1309.1076938565316,1206
3110,1997,1378.1638029019148,1206
3111,1998,1306.1891083928203,1206
3112,1999,1352.037474771407,1206
3113,2000,1513.1869015523944,1206
3114,2001,1597.5864945865585,1206
3115,2002,1622.518844518083,1206
3116,2003,1596.3101840550173,1206
3117,2004,1600.2874741450962,1206
3118,2005,1621.6860943405004,1206
3119,2006,1611.834490733957,1206
3120,2007,1672.6710057967855,1206
3121,2008,1681.2490481677655,1206
3122,2009,1664.9013198607379,1206
3123,2010,1627.501357496957,1206
3124,2011,1626.0125825911728,1206
3125,2012,1698.1762419606464,1206
3126,2013,1696.7551530497806,1206
3127,2014,1601.5229076907508,1206
3128,2015,1514.0319201031405,1206
3129,2016,1473.8142762552743,1206
3130,2017,1501.3886079386734,1206
3131,2018,1548.7854488662354,1206
3132,1985,1593.6496189565537,1207
3133,1986,1757.6532256676426,1207
3134,1987,1788.076082254539,1207
3135,1988,1833.3562776929646,1207
3136,1989,1819.4263640281488,1207
3137,1990,1925.7945186376412,1207
3138,1991,1894.6581664094283,1207
3139,1992,1828.655660129874,1207
3140,1993,1813.1608562101328,1207
3141,1994,1775.9452743834515,1207
3142,1995,1841.7018939555933,1207
3143,1996,1870.2503126203965,1207
3144,1997,1922.7627439060373,1207
3145,1998,1843.114430515439,1207
3146,1999,1752.6449620240705,1207
3147,2000,1719.985285595574,1207
3148,2001,1756.228993735874,1207
3149,2002,1779.5414800360113,1207
3150,2003,1822.8366523793188,1207
3151,2004,1770.4003037456678,1207
3152,2005,1652.188559547446,1207
3153,2006,1718.439579454369,1207
3154,2007,1794.202413773011,1207
3155,2008,1977.0242419202648,1207
3156,2009,2001.360051396268,1207
3157,2010,1907.0463530122213,1207
3158,2011,1965.4308640231168,1207
3159,2012,1912.7664197112927,1207
3160,2013,1943.1081374339567,1207
3161,2014,1979.099404603079,1207
3162,2015,1850.825643465923,1207
3163,2016,1901.1912890533795,1207
3164,2017,1760.2924656669566,1207
3165,2018,1709.681878352185,1207
3166,1985,1582.0544830898996,1208
3167,1986,1668.1176985309353,1208
3168,1987,1667.5233164824438,1208
3169,1988,1669.9333924072812,1208
3170,1989,1703.9744499483386,1208
3171,1990,1653.9078610538418,1208
3172,1991,1754.8347988810017,1208
3173,1992,1717.8385203254245,1208
3174,1993,1695.0598820325463,1208
3175,1994,1723.689136727004,1208
3176,1995,1699.7951695878814,1208
3177,1996,1790.2995381902115,1208
3178,1997,1823.5957853264304,1208
3179,1998,1862.2837079627843,1208
3180,1999,1832.666990744513,1208
3181,2000,1734.4206857517995,1208
3182,2001,1662.4850562107447,1208
3183,2002,1761.447113605548,1208
3184,2003,1859.143111706524,1208
3185,2004,1827.2604712530185,1208
3186,2005,1778.1266567078005,1208
3187,2006,1686.706959653199,1208
3188,2007,1711.4722470971624,1208
3189,2008,1739.749925061341,1208
3190,2009,1705.197422117012,1208
3191,2010,1616.544414760127,1208
3192,2011,1693.555886497876,1208
3193,2012,1750.9498231751836,1208
3194,2013,1677.1004835965189,1208
3195,2014,1699.1440146290133,1208
3196,2015,1756.7215704230514,1208
3197,2016,1817.7334844339566,1208
3198,2017,1796.7161782158819,1208
3199,2018,1782.661124935507,1208
3200,1985,1406.8535242944904,1209
3201,1986,1281.6087287611945,1209
3202,1987,1249.2976519952554,1209
3203,1988,1268.3754670507074,1209
3204,1989,1329.2328165803756,1209
