season,season_elo,team_id
2005,1422.5554552321023,1169
2006,1477.1536124210577,1169
2007,1409.8170705959483,1169
2008,1439.6582391225206,1169
2009,1499.29787338639,1169
2010,1539.3842221123205,1169
2011,1428.781014930638,1169
2012,1380.802395270145,1169
2013,1412.3453037880633,1169
2014,1353.4686687150079,1169
2015,1378.5363265652725,1169
2016,1318.4072125494044,1169
2017,1317.8509739095687,1169
2018,1248.6177790319464,1169
1992,1418.3760842302936,1170
1993,1225.8208566008805,1170
1994,1169.7933820580686,1170
1995,1077.6589034543626,1170
1996,1126.244943990735,1170
1997,1116.3998332885876,1170
1998,1101.1907717010527,1170
1999,1059.0082660960204,1170
2000,1129.348118206117,1170
2001,1151.2429740480331,1170
2002,1178.2232273032764,1170
2003,1217.4709593097111,1170
2004,1299.411158767586,1170
2005,1323.4338088432064,1170
2006,1370.395331070501,1170
2007,1392.1452531524642,1170
2008,1300.4707713094772,1170
2009,1196.8589511197313,1170
2010,1154.2290894104872,1170
2011,1171.1267633056157,1170
2012,1189.5148761396124,1170
2013,1272.0412902214393,1170
2014,1270.6326434054135,1170
2015,1338.8327987920138,1170
2016,1434.204972157225,1170
2017,1309.2842073723516,1170
2018,1260.9962739319303,1170
1985,1419.3027414929807,1171
1986,1313.8108223518323,1171
1987,1377.0179351614024,1171
1988,1390.3791892195015,1171
1989,1480.440824361979,1171
1990,1460.7187693976305,1171
1991,1346.6027887223026,1171
1992,1296.3734007559442,1171
1993,1227.6078341554992,1171
1994,1220.5673262192922,1171
1995,1260.9792366250977,1171
1996,1341.1650889776952,1171
1997,1396.74954594327,1171
1998,1345.8197553324794,1171
1999,1260.540762714778,1171
2000,1279.3728111158744,1171
2001,1192.7407789392507,1171
2002,1194.1421296129574,1171
2003,1161.5333706680283,1171
2004,1163.4817556460466,1171
2005,1071.0412525822157,1171
2006,1135.0478734061323,1171
2007,1138.4438023667894,1171
2008,1187.5680465490254,1171
2009,1170.6265687794166,1171
2010,1187.0551791753135,1171
2011,1145.8270955553187,1171
2012,1105.191384228955,1171
2013,1120.8808191437415,1171
2014,1206.2763095785008,1171
2015,1286.8931068835434,1171
2016,1379.0781937230795,1171
2017,1305.038105141201,1171
2018,1256.6386070038825,1171
1985,1450.4586393285815,1172
1986,1483.8102342154352,1172
1987,1485.1678696757563,1172
1988,1521.0884898990919,1172
1989,1417.9674705149623,1172
1990,1242.7926785925713,1172
1991,1177.4422461545396,1172
1992,1237.953746995921,1172
1993,1254.5876171158775,1172
1994,1415.2842039104457,1172
1995,1503.0920566507095,1172
1996,1487.155903003295,1172
1997,1596.783794580583,1172
1998,1557.7120281763544,1172
1999,1556.1572009523882,1172
2000,1518.1148899690277,1172
2001,1494.2967522775978,1172
2002,1427.540046052426,1172
2003,1484.1612940573818,1172
2004,1488.1912774679486,1172
2005,1514.8391512206458,1172
2006,1612.9314111452493,1172
2007,1650.095256227386,1172
2008,1696.8708883414258,1172
2009,1803.0631542977299,1172
2010,1668.904081957774,1172
2011,1565.8903100469229,1172
2012,1546.4169045469037,1172
2013,1656.9626122491914,1172
2014,1680.7746983143106,1172
2015,1687.116337092686,1172
2016,1772.2706718409327,1172
2017,1719.6098718517014,1172
2018,1772.2596698558973,1172
1985,1531.536009194744,1173
1986,1616.0770969669888,1173
1987,1602.0952516175014,1173
1988,1553.353661802413,1173
1989,1492.2527459332925,1173
1990,1516.8790246489077,1173
1991,1626.193373823577,1173
1992,1563.2447254298866,1173
1993,1461.0198126226578,1173
1994,1419.9390082354403,1173
1995,1389.2401924166638,1173
1996,1456.0761788148566,1173
1997,1471.4708148919158,1173
1998,1547.926059958407,1173
1999,1673.6618909307842,1173
2000,1657.3483572263826,1173
2001,1714.1320505757105,1173
2002,1719.4328155323963,1173
2003,1769.9630510615111,1173
2004,1868.610008469826,1173
2005,1785.111481274081,1173
2006,1731.0413574241693,1173
2007,1664.4846956829624,1173
2008,1675.8993905505597,1173
2009,1747.9423021374525,1173
2010,1756.2238981623586,1173
2011,1750.626319460205,1173
2012,1693.717807586405,1173
2013,1720.7607034832545,1173
2014,1765.1423326652277,1173
2015,1755.5954235751617,1173
2016,1823.5598524013515,1173
2017,1817.5154389564611,1173
2018,1668.0741892992592,1173
1985,1441.039196874171,1174
1986,1451.4764539594591,1174
1987,1364.7059149016468,1174
1988,1374.9777834731294,1174
1989,1385.7140218340394,1174
1990,1388.7909456136717,1174
1991,1409.201441924806,1174
1992,1466.8786752024744,1174
1993,1570.8894016076451,1174
1994,1510.3494504242435,1174
1995,1442.3284168521889,1174
1996,1433.2463425841129,1174
1997,1486.486091085228,1174
1998,1420.0050692455045,1174
1999,1518.3431574659407,1174
2000,1588.563218024776,1174
2001,1560.5279466938357,1174
2002,1559.2402847474589,1174
2003,1535.528060830076,1174
2004,1509.2319099616727,1174
2005,1506.8852495146853,1174
2006,1378.8893524669602,1174
2007,1292.2303074344945,1174
2008,1271.7960647865145,1174
2009,1362.2814098907502,1174
2010,1362.8522735802462,1174
2011,1367.1437141502083,1174
2012,1388.4486471165735,1174
2013,1482.168548458568,1174
2014,1534.2154056386144,1174
2015,1473.7752077241041,1174
2016,1454.8717866032162,1174
2017,1324.4351487671483,1174
2018,1359.4900348097685,1174
1985,1432.2765719706842,1175
1986,1355.876278909086,1175
1987,1258.0465145048015,1175
1988,1169.738544080482,1175
1989,1083.708455496268,1175
1990,1187.8437788016734,1175
1991,1284.6900877277533,1175
1992,1332.513992381741,1175
1993,1271.5697953473802,1175
1994,1231.1320523799561,1175
1995,1178.72855647662,1175
1996,1081.5727813280334,1175
1997,1118.5844904545024,1175
1998,1086.5661769581911,1175
1999,1077.6813524556646,1175
2000,1044.5593743183135,1175
2001,1041.3740996308152,1175
2002,1193.4168354106914,1175
2003,1257.9064288260968,1175
2004,1291.3049732628242,1175
2005,1295.7140743920124,1175
2006,1369.7934070010178,1175
2007,1388.820824327932,1175
2008,1384.4282451503004,1175
2009,1315.9682868158243,1175
2010,1228.2671739112698,1175
2011,1280.2255042631846,1175
2012,1183.8850122464812,1175
2013,1226.479410418417,1175
2014,1208.3385627948417,1175
2015,1212.799390078878,1175
2016,1180.2907420641723,1175
2017,1118.633179790472,1175
2018,998.7310290708921,1175
1999,1436.6595365460937,1176
2000,1316.0891981101634,1176
2001,1311.9951812482163,1176
2002,1336.7527797558437,1176
2003,1351.433219525855,1176
2004,1463.1480447022525,1176
2005,1470.477100215902,1176
2006,1570.5084258035217,1176
2007,1433.377091925716,1176
2008,1301.8473414910259,1176
2009,1313.4587714803026,1176
2010,1446.7898621666568,1176
2011,1429.77576700343,1176
2012,1529.214467272052,1176
2013,1586.710470848464,1176
2014,1654.4883983308982,1176
2015,1566.0133303278192,1176
2016,1507.9968172765161,1176
2017,1480.3359138792448,1176
2018,1462.6251524108009,1176
1985,1570.3301908541841,1177
1986,1635.7097041943714,1177
1987,1670.7381487692826,1177
1988,1790.798313404298,1177
1989,1776.941129443528,1177
1990,1719.9526540913187,1177
1991,1706.1424650156523,1177
1992,1745.985113194702,1177
1993,1750.735619460957,1177
1994,1685.9121141051623,1177
1995,1692.3260927674933,1177
1996,1728.0294089034987,1177
1997,1615.4159673659474,1177
1998,1462.2424406995704,1177
1999,1495.5815257691559,1177
2000,1634.4298297932783,1177
2001,1723.9784566136673,1177
2002,1642.9693375881602,1177
2003,1596.5106613491168,1177
2004,1652.157306904676,1177
2005,1722.8070996068484,1177
2006,1732.5937357883902,1177
2007,1733.644589928999,1177
2008,1731.3537734882666,1177
2009,1658.0276161479203,1177
2010,1583.9866536058562,1177
2011,1474.900598757461,1177
2012,1500.1670299267025,1177
2013,1573.058187274851,1177
2014,1548.7062064823065,1177
2015,1585.7380793811465,1177
2016,1576.484997707422,1177
2017,1553.7626400652534,1177
2018,1571.3132061996025,1177
1985,1505.8380605067998,1178
1986,1473.2837164510306,1178
1987,1435.4753935427125,1178
1988,1334.3812509492568,1178
1989,1294.8194919420846,1178
1990,1368.0949929601961,1178
1991,1353.364823223809,1178
1992,1396.0293154657468,1178
1993,1451.600810269117,1178
1994,1493.0734525452558,1178
1995,1492.5379822231498,1178
1996,1552.3250134758773,1178
1997,1536.3221855353297,1178
1998,1615.6945309517523,1178
1999,1694.1017629279522,1178
2000,1731.7742454140414,1178
2001,1646.683782604095,1178
2002,1635.871782021045,1178
2003,1589.6189046479217,1178
2004,1650.1432471513008,1178
2005,1598.114799924806,1178
2006,1543.081371942408,1178
2007,1505.7982917247407,1178
2008,1483.330581074115,1178
2009,1397.5550403241907,1178
2010,1399.6898104618385,1178
2011,1528.7732920516944,1178
2012,1528.1281683486382,1178
2013,1625.9582095418045,1178
2014,1638.8466386801317,1178
2015,1540.1819332091327,1178
2016,1508.5401829744596,1178
2017,1426.8929952418746,1178
2018,1276.7433056228126,1178
1985,1487.640031029992,1179
1986,1483.2493807035032,1179
1987,1570.8405511833641,1179
1988,1539.1477795431224,1179
1989,1502.1416476157601,1179
1990,1499.297202902132,1179
1991,1436.2959103873466,1179
1992,1387.8745218454278,1179
1993,1396.326902181821,1179
1994,1428.0258412585188,1179
1995,1414.5344673961908,1179
1996,1480.1978378245874,1179
1997,1449.2286548728368,1179
1998,1354.6607291895232,1179
1999,1328.091593523121,1179
2000,1382.2165113821784,1179
2001,1382.5146691528428,1179
2002,1479.2517384190937,1179
2003,1468.2233767834243,1179
2004,1413.8751558234217,1179
2005,1426.6342877929353,1179
2006,1507.0363937701268,1179
2007,1544.5823494853216,1179
2008,1624.9464823973183,1179
2009,1775.063916827046,1179
2010,1610.092035069534,1179
2011,1566.0186877522854,1179
2012,1552.4592888644336,1179
2013,1601.4048620750102,1179
2014,1616.290229698314,1179
2015,1462.5882071228743,1179
2016,1431.000931748334,1179
2017,1352.1935220220191,1179
2018,1477.1108563903629,1179
1985,1435.9643339886075,1180
1986,1409.3969611424275,1180
1987,1469.5090541554346,1180
1988,1492.7283817858438,1180
1989,1446.4473841348547,1180
1990,1419.6432159318183,1180
1991,1372.3804235157847,1180
1992,1350.213656105357,1180
1993,1449.9408966951105,1180
1994,1554.178205738422,1180
1995,1603.934487488998,1180
1996,1643.460795979434,1180
1997,1687.1297652143571,1180
1998,1663.455855955338,1180
1999,1516.471039887562,1180
2000,1493.813859860233,1180
2001,1433.3143972174548,1180
2002,1422.952776144125,1180
2003,1474.495426753276,1180
2004,1542.5398487845227,1180
2005,1606.6775799878612,1180
2006,1594.9775930373266,1180
2007,1619.345433359561,1180
2008,1651.1821590985267,1180
2009,1448.7199873125248,1180
2010,1508.5028827578951,1180
2011,1576.8328444825645,1180
2012,1560.1474013447214,1180
2013,1660.5170896763177,1180
2014,1615.0750049684173,1180
2015,1548.6636570625249,1180
2016,1401.6648697477694,1180
2017,1339.6185071733692,1180
2018,1341.7833046528065,1180
1985,1634.518723465602,1181
1986,1709.5471635055956,1181
1987,1850.395182053632,1181
1988,1834.7344400258273,1181
1989,1912.4561546187467,1181
1990,1919.6795449003093,1181
1991,1906.9937281454402,1181
1992,1961.1555580189975,1181
1993,2053.295013855708,1181
1994,2037.9098933502416,1181
1995,2006.082153782051,1181
1996,1851.4030872089966,1181
1997,1876.4257570893956,1181
1998,1985.7192309613185,1181
1999,2070.097509833689,1181
2000,2170.742395297339,1181
2001,2202.992317302953,1181
2002,2210.1102567678627,1181
2003,2216.775804427403,1181
2004,2127.8847287836365,1181
2005,2123.317801616727,1181
2006,2118.647887264973,1181
2007,2114.5285190311424,1181
2008,2053.870293416827,1181
2009,2075.724738194525,1181
2010,2060.571861416259,1181
2011,2109.43365704273,1181
2012,2106.027649743366,1181
2013,2097.6060821286483,1181
2014,2043.327139553928,1181
2015,2063.3207500319727,1181
2016,2082.601600358154,1181
2017,2020.641335367124,1181
2018,2057.680129731019,1181
1985,1446.3225239244837,1182
1986,1463.0490230874684,1182
1987,1484.3736303342373,1182
1988,1399.1071917132658,1182
1989,1472.2847016982062,1182
1990,1420.685392792845,1182
1991,1384.8351516743176,1182
1992,1508.0762922084502,1182
1993,1542.9700127851036,1182
1994,1542.1886798231399,1182
1995,1595.9421401555194,1182
1996,1563.7111399029716,1182
1997,1522.3351258866733,1182
1998,1487.8837887605673,1182
1999,1518.2344064578328,1182
2000,1424.9499915812778,1182
2001,1451.0914739732248,1182
2002,1437.1190140210733,1182
2003,1420.3641424621346,1182
2004,1405.1839815917017,1182
2005,1440.9061592980145,1182
2006,1348.2315194642265,1182
2007,1286.9860173823004,1182
2008,1503.5246575138463,1182
2009,1559.5055830845392,1182
2010,1646.6210907128554,1182
2011,1620.3438608944832,1182
2012,1657.7424430584824,1182
2013,1595.2598410268715,1182
2014,1475.8592274695568,1182
2015,1464.2052755583777,1182
2016,1530.5115127891827,1182
2017,1496.9796663381478,1182
2018,1476.42768827125,1182
1985,1511.2114604667538,1183
1986,1540.7361542746776,1183
1987,1475.4480762519827,1183
1988,1394.0374554638786,1183
1989,1459.1162265657015,1183
1990,1469.362601479394,1183
1991,1366.9219675088702,1183
1992,1492.4835526222328,1183
1993,1469.1503269402938,1183
1994,1366.1421393011565,1183
1995,1359.4603342553376,1183
1996,1324.1311827145103,1183
1997,1297.9448583241826,1183
1998,1310.5879001425797,1183
1999,1372.9532208017422,1183
2000,1381.3935789551883,1183
2001,1482.25537630865,1183
2002,1527.3883772589184,1183
2003,1409.3663567516164,1183
2004,1403.8630617616118,1183
2005,1323.8464959370822,1183
2006,1276.6780467385627,1183
2007,1238.2634076992551,1183
2008,1205.2467794993697,1183
2009,1212.745968296397,1183
2010,1271.4086125554668,1183
2011,1342.839588644975,1183
2012,1271.6198651879051,1183
2013,1239.7979164855703,1183
2014,1270.0625978274907,1183
2015,1261.130142626447,1183
2016,1276.761733369794,1183
2017,1325.52773465031,1183
2018,1301.5393502012641,1183
1985,1470.7909284754676,1184
1986,1439.788947874513,1184
1987,1479.4689705838773,1184
1988,1537.8664582828828,1184
1989,1457.0868978364097,1184
1990,1344.3909469023545,1184
1991,1415.305408175811,1184
1992,1493.4257110037547,1184
1993,1492.4603886447044,1184
1994,1508.2371752226754,1184
1995,1438.538789431818,1184
1996,1392.3222322828349,1184
1997,1354.0366677569955,1184
1998,1244.9369558685278,1184
1999,1238.4750857894305,1184
2000,1189.027678681048,1184
2001,1119.4354579547378,1184
2002,1100.3934218328754,1184
2003,1163.438437735123,1184
2004,1197.661336799492,1184
2005,1359.4470808536607,1184
2006,1401.3251278041987,1184
2007,1404.9889913304032,1184
2008,1406.7033593072888,1184
2009,1403.7742292383998,1184
2010,1451.7956568144382,1184
2011,1405.154572802697,1184
2012,1324.3006496086032,1184
2013,1369.2185335476631,1184
2014,1471.6261739708355,1184
2015,1528.1090808233796,1184
2016,1548.3934091547583,1184
2017,1453.5680458940794,1184
2018,1298.4360113560454,1184
1985,1518.7859668124663,1185
1986,1475.9643462395534,1185
1987,1413.0705095782794,1185
1988,1476.1831448871926,1185
1989,1578.529746800001,1185
1990,1551.571099872197,1185
1991,1567.2046959923323,1185
1992,1612.809880508674,1185
1993,1457.5413966034378,1185
1994,1502.518510883536,1185
1995,1511.5856267584868,1185
1996,1639.2096663487432,1185
1997,1713.4384540786696,1185
1998,1648.9733305748746,1185
1999,1624.799912161725,1185
2000,1500.9464708772543,1185
2001,1438.9177120335764,1185
2002,1315.9302128339493,1185
2003,1280.7729438586616,1185
2004,1362.8518409815397,1185
2005,1432.0894599474989,1185
2006,1387.020300009155,1185
2007,1337.6212273597578,1185
2008,1373.969790271963,1185
2009,1401.9039829644908,1185
2010,1363.8914500918615,1185
2011,1365.5258753416886,1185
2012,1342.268653180487,1185
2013,1372.2933531160772,1185
2014,1444.5433726721524,1185
2015,1555.0984397387567,1185
2016,1537.381813513368,1185
2017,1524.8849487143775,1185
2018,1572.6085138404305,1185
1985,1419.8854353873721,1186
1986,1459.7234519793365,1186
1987,1333.2368610267554,1186
1988,1258.9406882780936,1186
1989,1204.255979487877,1186
1990,1259.8159495292425,1186
1991,1457.7783013452415,1186
1992,1397.131646750718,1186
1993,1309.3886783030966,1186
1994,1239.1304087935855,1186
1995,1204.4592361426521,1186
1996,1169.0790995657956,1186
1997,1223.6546888025289,1186
1998,1261.71069638042,1186
1999,1313.169690357865,1186
2000,1316.0182566740252,1186
2001,1446.1436458931253,1186
2002,1496.703163257115,1186
2003,1505.1947651091937,1186
2004,1463.2492608547204,1186
2005,1483.1683025359682,1186
2006,1434.4079476467596,1186
2007,1454.8294505543768,1186
2008,1431.2358894295114,1186
2009,1435.0142523323477,1186
2010,1347.119908747825,1186
2011,1297.2143935226584,1186
2012,1383.505153570429,1186
2013,1368.424439597616,1186
2014,1359.8000520514208,1186
2015,1450.6564857242954,1186
2016,1485.6534770633548,1186
2017,1469.7905767687473,1186
2018,1487.5019262494175,1186
1985,1473.1987927266869,1187
1986,1360.3277075344488,1187
1987,1395.9218872837919,1187
1988,1360.798939428795,1187
1989,1349.2802001049663,1187
1990,1406.001491937446,1187
1991,1426.713608360199,1187
1992,1384.982190923525,1187
1993,1372.0994166085552,1187
1994,1465.4458781929327,1187
1995,1488.7560147872375,1187
1996,1526.087133846894,1187
1997,1514.1084941903837,1187
1998,1519.8012180768999,1187
1999,1473.1934023902616,1187
2000,1460.3034091893012,1187
2001,1419.912939988163,1187
2002,1393.2745728736277,1187
2003,1455.4929431978692,1187
2004,1486.5510677690156,1187
2005,1492.8542662523016,1187
2006,1432.8624344441419,1187
2007,1343.5789576534612,1187
2008,1273.965683121994,1187
2009,1437.7598715509548,1187
2010,1401.7503026041431,1187
2011,1397.638215148372,1187
2012,1522.0879182874553,1187
2013,1535.8356640242164,1187
2014,1578.187425960441,1187
2015,1489.384135198637,1187
2016,1526.1262238137936,1187
2017,1479.7296035077852,1187
2018,1423.3281119643632,1187
2009,1413.3905648617833,1188
2010,1314.7675096517744,1188
2011,1181.7787372885803,1188
2012,1125.027235218951,1188
2013,1171.859072937462,1188
2014,1181.9263156395498,1188
2015,1180.2239663155694,1188
2016,1256.321099217096,1188
2017,1253.083620271328,1188
2018,1189.2212787054605,1188
2000,1473.7970101524718,1189
2001,1304.4084620045444,1189
2002,1248.7505988775438,1189
2003,1235.323764362948,1189
2004,1274.075203206679,1189
2005,1285.1578936039305,1189
2006,1265.450301381559,1189
2007,1324.7282893261945,1189
2008,1328.9454599796425,1189
2009,1340.410792550991,1189
2010,1290.3507723925031,1189
2011,1269.10138840485,1189
2012,1349.6966206588359,1189
2013,1377.4441662767374,1189
2014,1447.2493851359084,1189
2015,1436.7748767318583,1189
2016,1450.7056724636418,1189
2017,1459.7891254782628,1189
2018,1387.3493841033044,1189
1985,1438.891809746049,1190
1986,1423.0413357681593,1190
1987,1382.8775758464535,1190
1988,1291.5694485472272,1190
1989,1358.389046464136,1190
1990,1493.8397658694657,1190
1991,1660.1570057749868,1190
1992,1718.2806178169023,1190
1993,1722.5975903938318,1190
1994,1586.7251587686346,1190
1995,1511.9912574149967,1190
1996,1474.382339887122,1190
1997,1356.5070118507972,1190
1998,1254.3653551628497,1190
1999,1353.6663273520946,1190
2000,1408.4166139039933,1190
2001,1366.3540596622051,1190
2002,1462.6316275546965,1190
2003,1505.1922021007206,1190
2004,1550.0447913617115,1190
2005,1553.6672938408315,1190
2006,1413.072990290654,1190
2007,1413.6039839134605,1190
2008,1474.7724090994943,1190
2009,1517.4723367322495,1190
2010,1544.4145987135416,1190
2011,1505.1941747507615,1190
2012,1493.1412257233173,1190
2013,1434.9443227060594,1190
2014,1333.5503255593887,1190
2015,1402.9475502632026,1190
2016,1383.4280667946152,1190
2017,1547.0534042311456,1190
2018,1594.1216241389682,1190
1985,1507.443182811089,1191
1986,1412.976429179114,1191
1987,1423.8601206674377,1191
1988,1491.3855268331627,1191
1989,1603.2099187538943,1191
1990,1654.8168334796433,1191
1991,1547.8963059035295,1191
1992,1538.2489789981514,1191
1993,1679.4048980925818,1191
1994,1707.398983074242,1191
1995,1723.9254967361646,1191
1996,1697.5234785595449,1191
1997,1647.0717733693589,1191
1998,1582.9941239551943,1191
1999,1548.4939180679808,1191
2000,1594.0270125113502,1191
2001,1561.1370960269403,1191
2002,1473.8157944468264,1191
2003,1426.4732666695372,1191
2004,1442.901261157969,1191
2005,1460.346254316751,1191
2006,1442.6676865859963,1191
2007,1478.1093662473277,1191
2008,1503.8532386251575,1191
2009,1556.8553413001987,1191
2010,1583.6461801337414,1191
2011,1501.3704913880836,1191
2012,1556.7129355698694,1191
2013,1598.2109766229212,1191
2014,1639.089096850965,1191
2015,1588.9793709492355,1191
2016,1628.684181142307,1191
2017,1660.3833103892305,1191
2018,1560.6886630321937,1191
1985,1523.5254450596453,1192
1986,1534.135539760624,1192
1987,1577.931450873059,1192
1988,1586.640476536903,1192
1989,1534.091319633893,1192
1990,1537.0242476532426,1192
1991,1467.8085374370548,1192
1992,1464.350100908269,1192
1993,1377.826874737029,1192
1994,1328.8770230057721,1192
1995,1330.1703153003455,1192
1996,1308.7026060863766,1192
1997,1253.5745335120182,1192
1998,1379.3950457341218,1192
1999,1463.1692149022801,1192
2000,1362.3419236694438,1192
2001,1408.2548885839783,1192
2002,1261.2119537596152,1192
2003,1212.8793203311884,1192
2004,1260.4383299234823,1192
2005,1333.4082774087128,1192
2006,1399.8211547586359,1192
2007,1394.5683404816073,1192
2008,1304.7114102614973,1192
2009,1201.053100236668,1192
2010,1125.148196775693,1192
2011,1169.5283577594885,1192
2012,1105.9379879010237,1192
2013,1086.7078018143886,1192
2014,1076.845534794858,1192
2015,1197.5753527426864,1192
2016,1227.7242549880941,1192
2017,1265.1367969128912,1192
2018,1271.7231152665752,1192
1985,1484.3292608335669,1193
1986,1445.4444671622282,1193
1987,1531.2179331335801,1193
1988,1487.4834753034906,1193
1989,1347.174309874292,1193
1990,1318.2889486791328,1193
1991,1362.454597791952,1193
1992,1315.3558450346595,1193
1993,1398.3468429623872,1193
1994,1400.1959253305477,1193
1995,1384.583520221049,1193
1996,1382.479175562583,1193
1997,1460.312460560013,1193
1998,1431.5777490626508,1193
1999,1447.0746027100665,1193
2000,1411.5711744819528,1193
2001,1457.262078876796,1193
2002,1403.0487177202488,1193
2003,1466.638424177615,1193
2004,1547.7929019060489,1193
2005,1534.2225598355415,1193
2006,1467.7647017663066,1193
2007,1367.8627026180275,1193
2008,1408.1421706539559,1193
2009,1444.500876698875,1193
2010,1464.639215219961,1193
2011,1525.0325047845317,1193
2012,1597.6034421561326,1193
2013,1575.112988722564,1193
2014,1442.8937739869473,1193
2015,1360.7914006783342,1193
2016,1334.4775668369145,1193
2017,1421.420463529796,1193
2018,1423.8533726970709,1193
1994,1371.0629892507818,1194
1995,1252.8778452370304,1194
1996,1218.0220842604629,1194
1997,1303.882001690196,1194
1998,1293.3637239958211,1194
1999,1214.6087650287852,1194
2000,1099.0273383284068,1194
2001,1057.3055933641474,1194
2002,1129.2212827218666,1194
2003,1299.7670093134595,1194
2004,1241.7084978102296,1194
2005,1239.4765776998536,1194
2006,1304.7993726857862,1194
2007,1357.4408264749604,1194
2008,1366.367470327507,1194
2009,1407.2879930369782,1194
2010,1331.0765340382507,1194
2011,1421.8153239730864,1194
2012,1495.9753014537525,1194
2013,1423.8099125381164,1194
2014,1402.1581858785985,1194
2015,1434.627824221153,1194
2016,1290.7388016711795,1194
2017,1332.034978728705,1194
2018,1338.9688889662907,1194
2008,1452.7685971719686,1195
2009,1323.136876808658,1195
2010,1228.0678157242573,1195
2011,1199.1041348896003,1195
2012,1253.7035764793993,1195
2013,1399.0509289535905,1195
2014,1452.2465373045707,1195
2015,1568.0109471729122,1195
2016,1504.6246797738988,1195
2017,1508.4199659774588,1195
2018,1546.792737854555,1195
1985,1574.2225031789674,1196
1986,1587.777313706897,1196
1987,1684.015941748824,1196
1988,1757.8782321461492,1196
1989,1656.964203955054,1196
1990,1715.2455181543023,1196
1991,1546.2451465968895,1196
1992,1576.0280033017264,1196
1993,1630.819122497739,1196
1994,1712.6033649749447,1196
1995,1824.5290418263726,1196
1996,1752.4808200303949,1196
1997,1703.2448057489576,1196
1998,1667.3169593433754,1196
1999,1704.789845487787,1196
2000,1823.4958718568705,1196
2001,1922.0727093084324,1196
2002,1981.1771077030965,1196
2003,1964.2120098787314,1196
2004,1971.7092202670474,1196
2005,1926.7362925611972,1196
2006,2010.5134538447162,1196
2007,2016.2348918152761,1196
2008,2011.9802780856837,1196
2009,1897.5592258227466,1196
2010,1921.8852539404393,1196
2011,1859.3992766731453,1196
2012,1940.7282807528375,1196
2013,1976.781845456391,1196
2014,2000.5001053946469,1196
2015,2054.8558072691967,1196
2016,1901.218359425152,1196
2017,1891.1639051270356,1196
2018,1926.177199258375,1196
1985,1425.6135278529475,1197
1986,1420.5450346966363,1197
1987,1374.138851497484,1197
1988,1421.7527644567024,1197
1989,1385.7922819080957,1197
1990,1403.6275125643474,1197
1991,1410.1380918387179,1197
1992,1371.8808437518844,1197
1993,1331.165502563801,1197
1994,1258.2633867148757,1197
1995,1110.9805612188277,1197
1996,1070.5336857291,1197
1997,1040.2431668003937,1197
1998,1132.6261906364389,1197
1999,1126.0283189516567,1197
2000,1172.0965638723387,1197
2001,1126.113014781269,1197
2002,1060.9362328143352,1197
2003,1139.8724179422522,1197
2004,1252.2974904080893,1197
2005,1275.0914907123931,1197
2006,1259.3146490437653,1197
2007,1248.457037802784,1197
2008,1264.7255782467748,1197
2009,1267.665015001598,1197
2010,1169.7737282772216,1197
2011,1121.7363467068265,1197
2012,1072.947376676905,1197
2013,1111.662869084724,1197
2014,1074.4628617963983,1197
2015,1118.8246454604932,1197
2016,1013.819637556039,1197
2017,977.2105869937619,1197
2018,1029.5755934668157,1197
1988,1413.7513958457423,1198
1989,1309.7148423796807,1198
1990,1276.431958646292,1198
1991,1188.884823752268,1198
1992,1164.6993318601244,1198
1993,1239.6037912945674,1198
1994,1288.987900490226,1198
1995,1338.8667471539295,1198
1996,1316.3532729924943,1198
1997,1237.8515321770797,1198
1998,1446.0204633978515,1198
1999,1543.9351307199618,1198
2000,1539.264481515039,1198
2001,1476.3575522959216,1198
2002,1420.5312262955758,1198
2003,1366.4916507155606,1198
2004,1323.648762043539,1198
2005,1307.83674857626,1198
2006,1348.9550777320303,1198
2007,1312.9087013515282,1198
2008,1348.1614267991745,1198
2009,1345.5626902251058,1198
2010,1300.3928770599828,1198
2011,1285.9673393968335,1198
2012,1312.0296038315007,1198
2013,1353.1988366407986,1198
2014,1418.8796060748323,1198
2015,1425.065373491203,1198
2016,1370.1680453013923,1198
2017,1347.12242120656,1198
2018,1349.7183861432009,1198
1985,1508.436556284978,1199
1986,1502.608897923159,1199
1987,1528.519203211219,1199
1988,1612.369789390952,1199
1989,1715.7906624957504,1199
1990,1735.8257437561592,1199
1991,1665.491885911184,1199
1992,1741.737644122796,1199
1993,1805.2585555215428,1199
1994,1854.9890509585398,1199
1995,1787.0212051643418,1199
1996,1750.5889131108513,1199
1997,1765.1929628852233,1199
1998,1797.224882561401,1199
1999,1755.642061147045,1199
2000,1695.80699577636,1199
2001,1632.1274681698108,1199
2002,1591.6868108143394,1199
2003,1663.624364412904,1199
2004,1723.3184257338987,1199
2005,1709.5971581039662,1199
2006,1714.1787273577277,1199
2007,1779.8035471845074,1199
2008,1833.8435381391741,1199
2009,1795.9373104074143,1199
2010,1867.857782574044,1199
2011,1861.3835207527281,1199
2012,1852.5247653421393,1199
2013,1869.2397423027162,1199
2014,1798.1125181600087,1199
2015,1768.3327576228537,1199
2016,1780.1551443274973,1199
2017,1828.0412320841774,1199
2018,1874.6923738002884,1199
1985,1547.8750404341724,1200
1986,1523.5019890342535,1200
1987,1495.2753223824773,1200
1988,1490.8032865845707,1200
1989,1490.6836697571148,1200
1990,1532.1989671268495,1200
1991,1568.0218741067863,1200
1992,1589.1017605182403,1200
