track_id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,year_released,genres_top,genres_all,duration
3323,0.0069387912,0.7140419098,0.2815097907,0.8453237028,0.13538618730000002,0.0376113952,89.96799999999999,0.3520397367,2008.0,Hip-Hop,[21],207.0
3324,0.0132865501,0.5336786178,0.8016526631,0.1290556749,0.2454889285,0.0356546528,131.97899999999998,0.4349299658,2008.0,Hip-Hop,[21],245.0
3345,0.047198292300000014,0.6727347958,0.4532620224,0.7399237737000001,0.1067410312,0.0472519346,114.25200000000001,0.3864011284,0.0,Electronic,[15],312.0
3346,0.3692359391,0.7201066257,0.5408691188,0.006245359,0.06374076440000001,0.0414013458,90.03,0.7352087871999999,0.0,Electronic,[15],390.0
3347,0.9821111425,0.6449627939,0.1690212558,5.749e-07,0.1316430285,0.5752967282,111.46,0.6866323341,0.0,Electronic,[15],421.0
3348,0.0115683003,0.6667185647,0.2965866757,0.8689246279,0.0923431229,0.1015020488,199.989,0.5960818711,0.0,Electronic,[15],317.0
3349,0.4055977392,0.7272245336,0.657602351,0.8974806137000001,0.132343609,0.0531596085,132.016,0.7978071242,0.0,Electronic,[15],429.0
3350,0.0220107709,0.8206837384000001,0.4365150209000001,0.0110538565,0.2151325288,0.0447949651,107.98,0.7554111591,0.0,Electronic,[15],550.0
3351,0.4603469011,0.7140952272,0.836957035,0.8514884234000001,0.1048487225,0.08300013690000001,60.016000000000005,0.9497007103,2008.0,Rock,"[12, 85]",148.0
3352,0.7348708694,0.6374121439,0.2701513991,0.5575890909000001,0.07578118360000001,0.0529741142,145.951,0.9360190352,2008.0,Rock,"[12, 85]",135.0
3353,0.0206848087,0.6825054158,0.6048407278,0.6813953862000001,0.653778622,0.052887689,162.023,0.9270193226,2008.0,Rock,"[12, 85]",135.0
3354,0.0006221235,0.689630924,0.475617237,0.9297909588,0.0910924447,0.4004742828,195.976,0.6532732793,2008.0,Rock,"[12, 85]",141.0
3355,0.668785616,0.7997681253,0.5368466966,0.4501254365,0.1040827309,0.0432361229,120.01899999999999,0.9228148179,2008.0,Rock,"[12, 85]",57.0
3356,0.024955778900000003,0.6872222418,0.3887041662,0.8957089631999999,0.0878716575,0.0454533838,134.81,0.3592807397,2008.0,Rock,"[12, 85]",279.0
3357,0.6599415294,0.5807632522,0.6801873959999999,0.6737809357,0.07935243389999999,0.0620866084,86.4,0.8605303524,2007.0,Pop,[10],148.0
3358,0.9649183265,0.6371069576,0.35690377840000004,0.3373600514,0.1120017888,0.0619769563,105.785,0.6785375093000001,2007.0,Pop,[10],200.0
3359,0.8096453284999999,0.5182417589,0.3752925736,0.9373655389,0.1080642068,0.0417299361,135.92,0.1603827357,2007.0,Pop,[10],168.0
3360,0.6442865337,0.5589729434,0.4999100624,0.8906304183,0.425321959,0.036745285,96.005,0.6956374948999999,2007.0,Pop,[10],131.0
3361,0.6620644554999999,0.7489939413,0.746581355,0.9344071526,0.5239215611,0.0913712283,112.53299999999999,0.471983938,2007.0,Pop,[10],130.0
3362,0.9858432481,0.5938049806,0.0259306136,0.9101047797,0.1033755394,0.0363649994,151.888,0.3000715509,2007.0,Pop,[10],297.0
3363,0.876690245,0.3804866261,0.0355391617,0.8454830918,0.1111267089,0.0412719205,65.27,0.2944837358,2008.0,Folk,[17],251.0
3364,0.7577576774,0.3845798337,0.027484674,0.8595393445,0.110702231,0.0462446561,92.493,0.2049872676,2008.0,Folk,[17],398.0
3365,0.5485787072,0.4132757478,0.0987470173,0.8792361170999999,0.1075474917,0.0439808679,95.405,0.1257131248,2008.0,Folk,[17],267.0
3367,0.5093462481000001,0.3895019324,0.0458498196,0.8377127104000001,0.0978994043,0.0451115352,96.572,0.3564810872,2007.0,Electronic,[15],178.0
3368,0.9490689103,0.3127109608,0.1013518961,0.9343062786,0.0961795359,0.034769855,92.494,0.0792114523,2008.0,Experimental,"[38, 22]",109.0
3369,0.8111795144,0.5809175646,0.5767621015,2.23e-08,0.2011514417,0.032938649300000004,85.041,0.6603479467,2007.0,Electronic,[15],245.0
3370,0.0751600292,0.6197759706,0.6019248147999999,0.0231611071,0.0926726563,0.027768771400000003,113.616,0.3588259006,2008.0,Experimental,"[38, 22]",212.0
3371,0.8039632633,0.7483377456999999,0.8306487596,0.91913707,0.1183587501,0.0354947757,102.993,0.8078916297,2008.0,Experimental,"[38, 22]",221.0
3372,0.8804302731,0.6634015644,0.5333815593,0.7771995776999999,0.1030254086,0.035244197000000005,100.014,0.595349013,2007.0,Electronic,[15],222.0
3373,0.6302592786,0.3817324894,0.0565310046,0.8162495318,0.1095284968,0.0394135655,61.309,0.4940447323,2008.0,Experimental,"[38, 22]",221.0
3375,0.8722160073,0.7157364619,0.173579756,0.9390217921,0.1112861533,0.0416631548,111.28399999999999,0.493156515,2008.0,Experimental,"[38, 22]",160.0
3377,0.0312390472,0.5913065306,0.5536465336,0.0005770495,0.1734964395,0.0283855477,84.978,0.9018224131,2008.0,Experimental,"[38, 22]",144.0
3379,0.1183953556,0.6417817697,0.431207234,0.8139302988,0.073310469,0.0278979764,129.995,0.3229850676,2008.0,Experimental,"[38, 22]",370.0
3380,0.9049978412,0.6107983797,0.4000007931,0.7262955890999999,0.1376250513,0.0288293643,121.93299999999999,0.580151689,2008.0,Experimental,"[38, 22]",410.0
3382,0.0094309586,0.6861125136,0.5522799487,0.8535065426,0.2267909188,0.0271927538,99.978,0.7099116552,2008.0,Experimental,"[38, 22]",59.0
3384,0.2565444064,0.8303495019,0.296196849,0.8903509092,0.1911808755,0.17953414260000006,114.977,0.3017802834,2007.0,Electronic,[15],116.0
3385,0.2744587236,0.64098031,0.3776509303,0.6698713664,0.0689979607,0.028527967,104.524,0.1364960249,2008.0,Experimental,"[38, 22]",294.0
3386,0.3974749405,0.7124683474,0.2624282074,0.0041829609,0.2889733548,0.2788279163,93.022,0.3960530119,2007.0,Electronic,[15],255.0
3394,0.0949770221,0.8069484722,0.243067309,0.0030774114,0.0972351988,0.5285797869,95.999,0.8260746062000001,2008.0,UNKNOWN,"[2, 171, 14, 15, 19]",285.0
3396,5.38618e-05,0.4529751744,0.4169794095,0.7719732109999999,0.1080016502,0.0316070786,148.702,0.3175380519,2008.0,UNKNOWN,"[2, 171, 14, 15, 19]",124.0
3397,0.35746440840000004,0.3423911557,0.4422871557,0.7458795732,0.8561234381,0.03534398,145.179,0.1299935627,2008.0,UNKNOWN,"[2, 171, 14, 15, 19]",136.0
3398,0.0427407254,0.5252447621,0.103882445,0.7432615151,0.1200418929,0.0435841911,90.126,0.0384001858,2008.0,UNKNOWN,"[2, 171, 14, 15, 19]",1822.0
3399,0.7877885582999999,0.7314311813,0.0927983182,0.5990486270000001,0.1133135729,0.0365743603,87.98700000000001,0.2958455492,2008.0,UNKNOWN,"[2, 171, 14, 15, 19]",1584.0
3401,0.0809849055,0.4490038282,0.5160741555,0.7141485884000001,0.1028124595,0.1306964404,240.273,0.0576884302,2008.0,Rock,"[66, 12]",177.0
3402,0.2553904579,0.7667212790000001,0.6910256298999999,0.9498680796,0.1050486352,0.0519949622,119.92299999999999,0.7508636833,2008.0,Rock,"[66, 12]",102.0
3403,0.3486747754,0.5725351818,0.5154383073,0.6135873747,0.1009263903,0.0370508688,210.053,0.3358844817,2008.0,Rock,"[66, 12]",219.0
3404,0.6800618253,0.6866601048000001,0.447109031,0.92226118,0.1068532605,0.0722940975,90.006,0.5664366402000001,2008.0,Rock,"[66, 12]",125.0
3405,0.1282913255,0.5296367209,0.5954372253,0.9275514142,0.0824248029,0.0285342411,95.007,0.1355913219,2008.0,Rock,"[66, 12]",201.0
3406,0.5214214278,0.4846649496,0.5301833165,0.8786465206,0.1573726961,0.0316638288,100.009,0.137929222,2008.0,Rock,"[66, 12]",127.0
3407,0.3258822309,0.5127055731,0.7099950615999999,0.9127534688,0.5022967569,0.0674447693,130.188,0.05163488,2008.0,Rock,"[66, 12]",101.0
3408,0.8665579165,0.6697379675999999,0.5753096166,0.9503341674,0.0954207319,0.0560334727,140.67700000000002,0.8668524318999999,2008.0,Rock,"[66, 12]",98.0
3409,0.0083111503,0.5610991451,0.29279178640000003,0.7780502870999999,0.0831936188,0.17339572379999998,200.076,0.2941244062,2008.0,Rock,"[66, 12]",95.0
3424,0.34343515490000004,0.5189687278,0.3037302476,1.35537e-05,0.1064884554,0.5478456691,156.44299999999998,0.3742938512,2002.0,Blues,[3],194.0
3425,0.524664673,0.7946946998000001,0.4776920444,0.0081648278,0.0879793509,0.784937405,61.953,0.8601865290999999,2002.0,Blues,[3],137.0
3426,0.2624313112,0.3339259027,0.6531455227,1.148e-07,0.1235520335,0.6398729597,162.14700000000002,0.4845089463,2002.0,Blues,[3],155.0
3427,0.3908460527000001,0.575360737,0.4688148827000001,0.0612706239,0.0983883646,0.4343143514,186.498,0.8311718546,2002.0,Blues,[3],227.0
3428,0.1830652544,0.7790790926000001,0.228877795,0.0004371338,0.2048845462,0.5348166326,99.1,0.7467322812999999,2002.0,Blues,[3],177.0
3429,0.2579523661,0.6476890085,0.3805386054,1.638e-07,0.3230057423,0.5666801570000001,153.781,0.5597779413,2002.0,Blues,[3],298.0
3430,0.7233174964,0.3378906709,0.5329471871,0.003188706,0.4110979865,0.4972887346,86.149,0.6210311218,2002.0,Blues,[3],187.0
3431,0.8302641387,0.4319373014,0.3639337079,9.2394e-06,0.1485873606,0.781869321,168.65,0.6758556077,2002.0,Blues,[3],211.0
3432,0.7690456139,0.3242227505,0.6004424347999999,1.5153e-06,0.1135982094,0.1884956681,79.105,0.1892344286,2002.0,Blues,[3],225.0
3433,0.8076501652,0.4007031307,0.8048862628,0.8937738309000001,0.1027517313,0.1710783875,99.46700000000001,0.519512654,2002.0,Blues,[3],278.0
3435,0.0004053087,0.6020114042,0.8743305427,0.8138457269,0.1126214266,0.0973716457,183.2,0.165025178,2002.0,Blues,[3],322.0
3440,0.5027000550999999,0.614537956,0.8374400781999999,4.64775e-05,0.1051957185,0.2583579535,96.73299999999999,0.5488928585,2002.0,Blues,[3],298.0
3443,0.06908325309999999,0.7466295759,0.7483745919,0.3797749733,0.1161566982,0.1425027859,86.87100000000001,0.701309362,2002.0,Blues,[3],417.0
3444,0.3805746639,0.4378545102000001,0.8521456467,4e-10,0.3279680821,0.7256666951,60.678000000000004,0.7356249212999999,2002.0,Blues,[3],402.0
3445,0.2211352965,0.4831372701,0.8626700429,3.209e-07,0.1632646275,0.0624096872,148.08100000000002,0.7038543972,2002.0,Blues,[3],312.0
3446,0.6907988444,0.4369947663,0.8895635304999999,0.0,0.3160919899,0.2262804391,129.914,0.8432896913,2008.0,Spoken,"[188, 20]",108.0
3447,0.2937628123,0.8187423064,0.7183476737000001,2.8753e-06,0.06910589639999999,0.13725399470000002,101.14200000000001,0.8337984884,2008.0,Spoken,"[188, 20]",45.0
3448,0.9952466733,0.524292357,0.0648557998,0.2115518654,0.1115625903,0.0465843917,123.139,0.2789373574,2008.0,Spoken,"[188, 20]",18.0
3449,0.9929689215,0.3901430755,0.1178577153,0.0167033581,0.1122664684,0.0655324499,162.124,0.2898444438,2008.0,Spoken,"[188, 20]",156.0
3450,0.989758795,0.5553864949,0.2112529369,0.3685525218,0.1411346282,0.0518313672,112.57700000000001,0.346727865,2008.0,Spoken,"[188, 20]",76.0
3451,0.9952910772,0.5076063208,0.2666513014,0.4155838477,0.0849314774,0.0442856827,134.25,0.3336056429,2009.0,UNKNOWN,"[12, 38]",479.0
3452,0.993760761,0.4400614541,0.0897052792,0.0202261197,0.1105162223,0.0612923182,89.73200000000001,0.6566913384,2008.0,Electronic,[15],268.0
3453,0.9936717909,0.5089979935,0.1036444226,0.0621914964,0.1115714061,0.0945562791,117.01799999999999,0.3524204322,2008.0,Electronic,[15],210.0
3454,0.2638132759,0.4712512934000001,0.4445628622,1.81e-06,0.25129436,0.4034515478,94.73700000000001,0.6228095579,2008.0,Electronic,[15],290.0
3455,0.3372348297,0.6790400226000001,0.4453594025,0.0001814761,0.1283768018,0.1442882398,93.194,0.8374895820999999,2008.0,Electronic,[15],260.0
3456,0.5900394929999999,0.4859666511,0.5723445443999999,0.8511060144,0.2938850537,0.0446560963,91.025,0.9772839935,2008.0,Electronic,[15],209.0
3457,0.8494799978,0.605486234,0.3154532164,0.9344283865,0.7680930705,0.0315711959,125.67299999999999,0.8583049325,2008.0,Electronic,[15],183.0
3458,0.5588643575,0.4289116009,0.4626649657,0.4829279018,0.3273264633,0.0403945366,145.72799999999998,0.4194979583,2008.0,Electronic,[15],256.0
3459,0.3187113674,0.3640281284,0.4356596884,0.4559772783,0.3402487641,0.0449760124,148.921,0.7666037925,2008.0,Country,"[9, 63]",255.0
3460,0.3340488068,0.5187472622,0.5667233705,0.4153108298,0.1416027442,0.035463427400000004,89.29299999999999,0.9335995711,2008.0,Country,"[9, 63]",360.0
3461,0.8248796352,0.4350683999,0.5409456268,0.8547293536,0.1102910078,0.032161281,82.255,0.17497535420000002,2008.0,Country,"[9, 63]",201.0
3462,0.9068911017,0.3100204756,0.416889612,0.8900905126,0.3209723293,0.0329564235,117.67,0.6317137471000001,2008.0,Country,"[9, 63]",252.0
3463,0.1230711582,0.1985262059,0.3228815801,0.9450949766,0.1119603405,0.0350239564,154.077,0.7370075005,2008.0,Country,"[9, 63]",115.0
3464,0.3273799732,0.4103599693,0.48810858,0.8349054491,0.14887757599999998,0.0325130798,102.896,0.7119973789,2008.0,Country,"[9, 63]",188.0
3465,0.6293784973,0.179807656,0.7702266409999999,0.6204780712,0.1543527452,0.0577335539,187.02599999999998,0.6470299205,2008.0,Country,"[9, 63]",257.0
3466,0.9181487627,0.5552781312,0.4698109014,0.2047826776,0.1325977128,0.0333630061,103.73,0.4934617419,2008.0,Country,"[9, 63]",2058.0
3467,0.8441137703,0.4987010403,0.5393526862,0.1275533985,0.1171905322,0.0326139052,95.99799999999999,0.4377698957,2009.0,Rock,"[25, 12, 111]",103.0
3468,0.6934897754000001,0.2350624041,0.8548228345000001,0.779911445,0.07962629339999999,0.0342002478,155.174,0.5523391895,2009.0,Rock,"[25, 12, 111]",111.0
3469,0.6553140356,0.2931990941,0.6242127815,0.8827876729999999,0.1107978485,0.0391310708,158.343,0.5831754497999999,2009.0,Rock,"[25, 12, 111]",116.0
3470,0.8707971542,0.3233074687,0.7244459278000001,0.5283574738,0.1222452568,0.0502876628,112.56200000000001,0.6387758377,2009.0,Rock,"[25, 12, 111]",78.0
3471,0.6244503553,0.4118934778,0.5329120907,0.7175114723999999,0.1329240907,0.0263852231,76.673,0.8789477041,2009.0,Rock,"[25, 12, 111]",101.0
3472,0.8411258573999999,0.5637301328000001,0.1894387825,0.019497752,0.1233238841,0.0335448877,106.959,0.2943524898,2009.0,Rock,"[25, 12, 111]",137.0
3473,0.9476659278,0.5315799,0.2909881647,0.747807379,0.2563574221,0.036697858,150.316,0.2092594847,2009.0,Rock,"[25, 12, 111]",124.0
3474,0.8358335908,0.5454921439,0.1421956497,0.0004495564,0.1226653411,0.032668259,96.072,0.1837846578,2009.0,Rock,"[25, 12, 111]",104.0
3475,0.7936075024,0.4596318073,0.1231913421,0.7709484293000001,0.1143039197,0.043997772,139.959,0.1190998191,2009.0,Rock,"[25, 12, 111]",109.0
3476,0.8794336023999999,0.5729014375,0.28931367350000003,0.0026643815,0.3290130049,0.0365313368,100.12100000000001,0.34985217119999995,2009.0,Rock,"[25, 12, 111]",97.0
3477,0.8642448745,0.2860526893,0.1557797589,0.011632328600000002,0.0828567687,0.0282848315,43.953,0.40555311,2009.0,Rock,"[25, 12, 111]",243.0
3478,0.2933780434,0.4514925405,0.6795674643,0.6204741268,0.1138692497,0.5657190679999999,181.77200000000002,0.8974780525,2009.0,Rock,"[25, 12, 111]",175.0
3479,0.6945386265000001,0.5848204022,0.8357593875,0.0004514171,0.1103521986,0.8645354138,176.678,0.9174659777,2009.0,Rock,"[25, 12, 111]",171.0
3481,0.7797233947,0.7300076444,0.5230824674,2.29028e-05,0.0596619487,0.4905042841,90.164,0.7187549038,0.0,Folk,[17],157.0
3482,0.7129416304,0.8108277976,0.6094001531000001,1.22723e-05,0.1360542129,0.3366987567,93.016,0.6312989748,0.0,Folk,[17],172.0
3483,0.6980813818000001,0.6537359199,0.560986735,0.0035256594,0.0959269278,0.4072542679,178.007,0.4605283656,0.0,Folk,[17],208.0
3484,0.8152634736,0.7177923615999999,0.7966226201000001,0.0001801391,0.0767699523,0.3124233988,172.83,0.6565818144,0.0,Folk,[17],226.0
3485,0.4718977932,0.7660911270999999,0.7278074656,0.0001396191,0.1302673256,0.1976108382,91.99600000000001,0.6582476914000001,0.0,Folk,[17],229.0
3486,0.0832929585,0.6266391893,0.6165999876,0.6766689298999999,0.1000832151,0.0409903577,125.014,0.44636641,0.0,Folk,[17],144.0
3487,0.017188412,0.6591641004,0.4254630857,0.8379588024,0.1975154334,0.0660111513,146.667,0.6798493347,0.0,Folk,[17],1801.0
3488,0.0049235483,0.5697263568,0.5109347576,0.856887996,0.0838406706,0.0529992188,140.041,0.0868353156,2008.0,Rock,[12],395.0
3489,8.423219999999999e-05,0.6053117418999999,0.6067516640999999,0.8832262906,0.3028007936,0.0387718268,87.006,0.2655245588,2006.0,Rock,[12],196.0
3490,1.35115e-05,0.6370625239,0.4689230085,0.9001384795,0.1405038697,0.0407938446,96.67299999999999,0.0581327848,2008.0,Rock,[12],372.0
3491,0.0010896036,0.6815662157,0.4505684642,0.8317572240000001,0.0944656407,0.0919302232,93.329,0.7968790745000001,2006.0,Rock,[12],122.0
3492,0.2776348193,0.7259785459999999,0.8130098365999999,0.8582186240999999,0.07478186099999999,0.0385534617,138.97899999999998,0.8939337447,2008.0,Rock,[12],286.0
3493,2.5801e-06,0.7800512226999999,0.4634274916,0.976371883,0.085149719,0.1047570649,127.515,0.5174224172999999,2006.0,Rock,[12],427.0
3494,0.9208960543,0.774709887,0.4209273556,0.8748226546,0.0852084708,0.0834927934,90.01700000000001,0.5678557228,2008.0,Rock,[12],130.0
3495,0.9773189218,0.7117287311,0.9142771642,0.9195142152,0.08579183160000001,0.810243802,179.95,0.9674264766,2006.0,Rock,[12],372.0
3496,0.8070453728,0.8381233195000001,0.9212062486,0.0909926541,0.095825437,0.3974627521,150.09799999999998,0.9289470674,2008.0,Rock,[12],400.0
3497,0.0146108373,0.5780359903,0.7371740759000001,0.5683441754,0.0611500631,0.0472198737,101.069,0.3046380818,2006.0,Rock,[12],502.0
3498,0.0022516167,0.557369424,0.4543601384000001,0.9799271272,0.062142172,0.1284284296,96.68700000000001,0.7477085234999999,2008.0,Rock,[12],291.0
3499,0.9676039764,0.5029299818,0.0655113462,0.0042447845,0.1117610425,0.5483048626,186.953,0.5210529839,2006.0,Rock,[12],273.0
3501,0.4039225604,0.6302474037,0.3933325629,0.8464305598999999,0.13642299630000002,0.0405064358,104.689,0.6606035482,2006.0,Rock,"[25, 12]",568.0
3502,0.7095512033,0.7530226801000001,0.399887592,0.8921511790000001,0.1096172479,0.0468602983,128.392,0.5757062262,2006.0,Rock,"[25, 12]",357.0
3503,0.0063395937,0.5371200104,0.971482122,0.799559575,0.4817643846,0.0568601058,140.489,0.4376314313,2006.0,Rock,"[25, 12]",197.0
3504,0.0031946439000000004,0.2468726074,0.9274314032,0.9506009441,0.3244997631,0.06446539379999999,139.44299999999998,0.339609947,2006.0,Rock,"[25, 12]",351.0
3505,0.0216789112,0.3077231075,0.9736844259,0.0125405849,0.0628453011,0.1369942285,159.92600000000002,0.1172753652,2006.0,Rock,"[25, 12]",495.0
3514,0.7821583287999999,0.7376231773,0.4147302922,0.8110008795,0.1033406612,0.0633485657,175.96099999999998,0.9708596372,2006.0,Rock,[12],362.0
3515,0.9847537645,0.5262851914,0.0913546743,0.5504224611,0.1114147295,0.0395304731,120.182,0.377004823,2006.0,Rock,[12],83.0
3516,0.995227355,0.6795775716,0.2166829378,0.9243691953,0.113998938,0.8021176219,115.971,0.3658167098,2006.0,Rock,[12],200.0
3517,0.979341416,0.3172880421,0.0250890167,0.6468864974,0.2023362793,0.0511210412,75.672,0.1177255102,2006.0,Rock,[12],181.0
3518,0.9882234898,0.1896117847,0.2714520052,0.9079084387,0.1104946778,0.0382141742,63.585,0.4062473264,2006.0,Rock,[12],319.0
3519,0.9957964501,0.1942202456,0.233228286,0.9702517125,0.090959478,0.0346359149,82.02600000000001,0.0393963651,2006.0,Rock,[12],222.0
3520,0.9922439601,0.2648005172,0.4672240065,0.9609940668,0.3635156858,0.2479945333,86.979,0.5067813232,2006.0,Rock,[12],211.0
3521,0.9685792012,0.3149482963,0.0034031878,0.8522366520999999,0.0945841517,0.0414329488,57.821000000000005,0.396461611,2006.0,Rock,[12],459.0
3522,0.5286217492,0.564980861,0.2776503189,0.0496154256,0.1216839884,0.0717314642,120.07600000000001,0.2482823727,2006.0,Rock,[12],455.0
3532,0.5721820749000001,0.5584554822,0.1556882439,0.8105962062000001,0.2018583954,0.0485565949,142.47899999999998,0.2192485799,2008.0,Pop,"[10, 76]",170.0
3533,0.7281818503,0.4893128449,0.3013328946,0.8730908867,0.1612494925,0.0577500052,75.044,0.6143813855,2008.0,Pop,"[10, 76]",242.0
3534,0.0001947123,0.2791719932,0.5010782156,0.6651181454,0.1338008467,0.0305243865,155.59,0.1943590818,2008.0,Pop,"[10, 76]",130.0
3535,0.0669624628,0.3054508174,0.5879128060000001,0.8531346759999999,0.2625332647,0.0386538316,108.37799999999999,0.2223880507,2008.0,Pop,"[10, 76]",208.0
3536,0.0237931445,0.3622330997,0.637746558,0.8613336516,0.289836189,0.0368047777,103.665,0.4896625175,2008.0,Pop,"[10, 76]",188.0
3537,0.159837144,0.4031087715,0.6810856902,0.8290965669,0.1250964399,0.055141417000000005,103.273,0.2431628793,2008.0,Pop,"[10, 76]",247.0
3538,0.06111297860000001,0.3015447992,0.6571000761,0.6857489847,0.1173379101,0.0618438126,206.15900000000002,0.205549977,2008.0,Pop,"[10, 76]",210.0
3539,0.440214666,0.4082275039,0.5380701515999999,0.8194246608,0.1390582896,0.0284463795,157.401,0.35439331259999995,2008.0,Pop,"[10, 76]",1099.0
3540,0.768866952,0.4210470912,0.4478574656,0.905273089,0.0936565948,0.0282630265,137.003,0.2124489315,2008.0,Pop,"[10, 76]",2511.0
3541,0.024829328900000003,0.454263934,0.6661164687,0.2260297096,0.1342817338,0.0331476349,112.209,0.3525063376,2008.0,Rock,"[12, 85]",214.0
3542,0.002609062,0.2038364176,0.6375816956,0.8415735812,0.4080885064,0.2520712254,150.188,0.1118339148,2008.0,Rock,"[12, 85]",171.0
3543,0.8639834356,0.226195054,0.2813881442,0.7292797212000001,0.2414978422,0.0357458043,134.79,0.0484951818,2008.0,Rock,"[12, 85]",218.0
3544,0.7286905925,0.1924921404,0.1963507636,0.9154558564,0.1108527007,0.0769429646,57.843999999999994,0.3466339088,2008.0,Rock,"[12, 85]",186.0
3545,0.3202390097,0.6761662544,0.4661475801,0.9390171596,0.111718798,0.0470779172,139.42700000000002,0.7869164912000001,2008.0,Rock,"[12, 85]",179.0
3546,0.9276294091,0.6551020792,0.8189845892000001,0.9461469255,0.1115935615,0.0459365993,114.137,0.885212915,2008.0,Rock,"[12, 85]",207.0
3547,0.5801663331,0.5970658993,0.3512699332,0.9190549231,0.1116824819,0.044553425999999986,150.733,0.9133657225,2008.0,Rock,"[12, 85]",258.0
3548,0.6629311540999999,0.7891570994,0.3818396913,0.8992246934,0.1110510528,0.06263813160000001,120.057,0.8043904154000001,2008.0,Rock,"[12, 85]",1528.0
3551,0.88574569,0.3998746725,0.5853179276,0.5909214735,0.1009983691,0.0435281528,176.74,0.0625110316,2005.0,Rock,[12],169.0
3552,0.8377706917000001,0.604532093,0.6123772343,0.8014535769,0.2095778751,0.0362165022,152.755,0.8798451883,2005.0,Rock,[12],302.0
3553,0.9692655483,0.4798403276,0.7958551341,0.9541152324,0.1289974304,0.029466211800000006,157.571,0.7430766015000001,2005.0,Rock,[12],676.0
3554,0.9694911657,0.6667336000999999,0.6239936997,0.9234397917,0.1401324906,0.0304127273,109.96799999999999,0.8089323124,2005.0,Rock,[12],781.0
3556,0.7599703101999999,0.5688746614,0.3829375183,0.7629318051999999,0.1145998906,0.0357375283,123.288,0.4242916583,2003.0,Electronic,[15],713.0
3557,0.9332954398,0.6554652489,0.4754804061,0.9335602251,0.1297265343,0.0332069283,125.499,0.9347094747,2003.0,Electronic,[15],76.0
3558,0.8370911459,0.6129091261999999,0.4328016497,0.7976225706,0.1043364983,0.0647495026,126.273,0.8395108478,2003.0,Electronic,[15],345.0
3559,0.9338618089,0.6389369385,0.5401155323,0.8466262547,0.12599602810000002,0.0414433571,121.569,0.89696668,2003.0,Electronic,[15],320.0
3560,0.9474012088,0.633942,0.2641700899,0.7283620718000001,0.1108498274,0.028605257400000007,94.10600000000001,0.5364643658,2003.0,Electronic,[15],101.0
3561,0.8876351808,0.5947724889,0.5647215695000001,0.8716103273,0.0903177618,0.0389709807,108.08200000000001,0.79847176,2003.0,Electronic,[15],297.0
3562,0.9249990035,0.5276760844,0.7271932199,0.9102673956,0.1475595078,0.0283536925,155.747,0.6870655837999999,2003.0,Electronic,[15],722.0
3563,0.4165766211,0.3796872672,0.5371365325999999,0.7554006837,0.0842177213,0.0615757018,156.725,0.7086418681000001,2003.0,Electronic,[15],130.0
3564,0.9572531128,0.5322388568,0.7429483884999999,0.9027166109,0.093895502,0.0587825254,145.39600000000002,0.6352031073,2003.0,Electronic,[15],453.0
3565,0.8042412819,0.4786846359,0.444775717,0.3995670339,0.0964472027,0.059922968,157.124,0.7295281639,2003.0,Electronic,[15],790.0
3566,0.6541060639999999,0.4611169728,0.5415352437,0.8458165941,0.0901648076,0.053146766,83.265,0.9443771652,2003.0,Electronic,[15],186.0
3567,0.9832260729,0.4491613686,0.4633977626,0.8055458128,0.0589263022,0.0390639881,106.51,0.3729631522,2003.0,Electronic,[15],232.0
3568,0.8318484128,0.772248643,0.16728625789999998,0.6947890944,0.1905248237,0.0550032349,114.94200000000001,0.5002105190999999,2003.0,Electronic,[15],168.0
3569,0.8669375109999999,0.5740138331,0.4377922026,0.1115759936,0.0778589123,0.0557039867,140.03,0.8771216447,2003.0,Electronic,[15],216.0
3570,0.9756350992,0.370743269,0.412019804,0.9112603342,0.0877494735,0.0535781009,222.218,0.8277802948,2003.0,Electronic,[15],452.0
3571,0.7848180158,0.6506172720000001,0.4373434338,0.8601086776000001,0.1179497157,0.0426472986,108.042,0.7902386606999999,2003.0,Electronic,[15],265.0
3572,0.9223234696,0.3247866459,0.3235811178,0.9267231428,0.11585013539999997,0.0304884389,166.93400000000003,0.6904438995000001,2003.0,Electronic,[15],319.0
3573,0.5832505647999999,0.7840825470999999,0.1320573321,0.05864519150000001,0.1215594843,0.0916798211,110.946,0.7069400383,2003.0,Electronic,[15],235.0
3574,0.9172582485,0.5707917127000001,0.3667323348,0.0048495533,0.112378378,0.1057070063,130.336,0.5729271398,2003.0,Electronic,[15],540.0
3575,0.378517926,0.6126366885,0.8649250833,6.2235000000000015e-06,0.1690847757,0.0804934486,109.31700000000001,0.8073237769,2008.0,Electronic,[15],1593.0
3579,0.0041113256,0.2994043575,0.8392929251000001,0.140163663,0.1115136039,0.0709711968,146.857,0.7160660033,2001.0,Rock,"[12, 85]",194.0
3580,0.7515083666,0.4973285245,0.6727565039,0.8543853145,0.1804050907,0.0435471071,83.611,0.4881150206,2001.0,Rock,"[12, 85]",355.0
3581,0.7087256234999999,0.6241073009,0.7916124223000001,0.8508929237999999,0.35156613270000003,0.035390474500000005,124.414,0.9575439008,2001.0,Rock,"[12, 85]",188.0
3582,0.3071379011,0.390802154,0.7815459436,0.6775597106999999,0.17214643629999998,0.0581228846,132.60399999999998,0.6799392273,2001.0,Rock,"[12, 85]",160.0
