track_id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,year_released,album,album_id,artist_id,artist,genres_top,genres_all_id,track,duration,genres_all
689,0.8005050025,0.41155751189999995,0.2699446998,0.7452363481000001,0.1354560827,0.4704304684,171.003,0.6619688218,2007.0,Change Thoughts,191,136,Fanatic,Hip-Hop,[21],Propose A Toast,302.0,['Hip-Hop']
690,0.0403489418,0.2967392425,0.9564261719,0.9340780549,0.6100837294,0.0760720385,146.953,0.3121138885,2009.0,Cataclysm,192,137,Flying Luttenbachers,Rock,[12],Cataclysm,290.0,['Rock']
691,0.1144486056,0.34362392,0.7073603325,0.6995872654,0.0994395174,0.0838322046,128.063,0.0860083717,2002.0,Retrospectiw IV,1708,137,Flying Luttenbachers,Rock,[12],Into the Vastness of Stupidity,365.0,['Rock']
692,0.0128947451,0.2030913484,0.9109739295,0.9600114683,0.23872268230000002,0.0767421159,113.349,0.14835689289999998,2004.0,The Void,194,137,Flying Luttenbachers,Rock,[12],Part 4,227.0,['Rock']
693,0.8674283839,0.27091598570000003,0.9568681241,0.9537896396,0.1213404834,0.1811663804,131.899,0.042972688099999996,2009.0,Trauma,195,137,Flying Luttenbachers,Rock,[12],Trauma 11,559.0,['Rock']
694,0.1458427055,0.4053453629,0.842615945,1.18e-08,0.0666304994,0.5634644339,98.315,0.3443116064,2007.0,mp3 single with Faust,196,138,Food For Animals,Hip-Hop,[21],Planet Say (featuring Faust),291.0,['Hip-Hop']
695,0.3113244672,0.2916881798,0.8108574058,0.44010699,0.3621457004,0.1060185314,166.2,0.5480567941,2009.0,Cock Rock Disco 2006 Free Compilation,197,138,Food For Animals,Hip-Hop,[21],Elephants,104.0,['Hip-Hop']
711,0.5320419596,0.43665481799999994,0.983905716,0.951226331,0.12124556859999999,0.0704746684,140.968,0.27770691280000004,2009.0,The Severed Tongue Speaks For Everyone,201,142,The Functional Blackouts,Rock,"[25, 12]",Kamikaze!,159.0,"['Punk', 'Rock']"
712,0.2761443097,0.394028799,0.9967472741,0.9415414251,0.0540654831,0.057305505199999995,108.32,0.0572610317,2009.0,The Severed Tongue Speaks For Everyone,201,142,The Functional Blackouts,Rock,"[25, 12]",Loch Ness Primitive,191.0,"['Punk', 'Rock']"
713,0.29653302789999997,0.2631402129,0.995838598,0.9332045016,0.091832693,0.09648373460000001,122.136,0.0658136478,2009.0,The Severed Tongue Speaks For Everyone,201,142,The Functional Blackouts,Rock,"[25, 12]",No Idea,143.0,"['Punk', 'Rock']"
714,0.3654471625,0.2617475693,0.0723938509,0.8740612381999999,0.1313893741,0.0378087678,45.527,0.0342540436,2009.0,The Cult From Moon Mountain,202,143,Fursaxa,Folk,[17],Circle Moon,338.0,['Folk']
715,0.9688864623000001,0.1553403861,0.21230275989999997,0.9454553954000001,0.34513338060000004,0.037940942400000004,93.523,0.0545813398,2008.0,Kobold Moon,203,143,Fursaxa,Folk,[17],Kokopelli,283.0,['Folk']
716,0.9850551899,0.1246810839,0.0263421742,0.9682346122,0.1039391422,0.044421808099999995,145.716,0.0337189309,2008.0,Kobold Moon,203,143,Fursaxa,Folk,[17],Saxalainen,297.0,['Folk']
717,0.8592502066,0.1671394584,0.1257387686,0.9354126218000001,0.1494518797,0.0510931268,124.129,0.0340101489,2009.0,The Cult From Moon Mountain,202,143,Fursaxa,Folk,[17],Tyranny,451.0,['Folk']
718,0.9604920231,0.3342395136,0.1038395016,0.0017117107999999998,0.1322383258,0.0340278803,19.659,0.0393351264,2008.0,Kobold Moon,203,143,Fursaxa,Folk,[17],Song Of The Spindle Berry,128.0,['Folk']
719,0.1931694524,0.18882060739999998,0.790924871,0.9077534361,0.106851474,0.0662766525,123.536,0.10077225570000001,2007.0,Take A hit,204,144,Fuzz Unlimited,Rock,[12],Florida Tags,299.0,['Rock']
720,0.4742871945,0.4523218872,0.7296619790000001,0.9684598708,0.1025465951,0.0721261106,175.833,0.23225681190000003,2007.0,Take A hit,204,144,Fuzz Unlimited,Rock,[12],Camera Shy,190.0,['Rock']
721,0.4346485791,0.2468529186,0.9182139343000001,0.7977822065000001,0.1760301896,0.045016477699999995,86.842,0.4840278457,2007.0,Take A hit,204,144,Fuzz Unlimited,Rock,[12],Evil Twin,117.0,['Rock']
722,0.5164464233,0.48667060759999997,0.8337312295,0.0166192095,0.1079231065,0.035166811,137.34,0.6464215174,2007.0,Take A hit,204,144,Fuzz Unlimited,Rock,[12],Looking For A kiss,204.0,['Rock']
723,0.40923344700000003,0.3140841516,0.519565481,0.9155930165,0.109305595,0.0477884055,142.842,0.2196156784,2007.0,Take A hit,204,144,Fuzz Unlimited,Rock,[12],Take A hit,1048.0,['Rock']
777,0.12861449519999998,0.644333109,0.4460819136,0.2665649572,0.17491269690000003,0.2035079652,110.101,0.23298899609999998,2000.0,Quickies,216,149,Glove Compartment,Rock,[12],Relaxing,90.0,['Rock']
778,0.8295546476000001,0.6785791820999999,0.6376769349,0.8762123909999999,0.1125370891,0.7402278857,105.02,0.3708872361,2000.0,Quickies,216,149,Glove Compartment,Rock,[12],Don't Call Me Tonite / Very Good,153.0,['Rock']
779,0.9921713644,0.4421794128,0.3238733546,0.8947076713,0.1459033966,0.0474921816,106.774,0.6494600594,2000.0,Quickies,216,149,Glove Compartment,Rock,[12],Causing Disturbances,71.0,['Rock']
780,0.3233671248,0.4924628534,0.25730413620000003,7.58765e-05,0.2826016234,0.7028428644,99.621,0.0389656622,2000.0,Quickies,216,149,Glove Compartment,Rock,[12],Don't Peek-O,89.0,['Rock']
783,0.0628208502,0.38149641409999996,0.207111975,0.9629832956000001,0.1068248423,0.0298136654,94.519,0.11562328279999999,2000.0,Quickies,216,149,Glove Compartment,Rock,[12],Puffy Onyx,51.0,['Rock']
786,0.2422172513,0.548493452,0.6020179746000001,0.9332030876999999,0.5493531024,0.0322014925,110.711,0.1950891626,2000.0,Quickies,216,149,Glove Compartment,Rock,[12],Electric Guru,172.0,['Rock']
787,0.9137285397,0.46411397990000003,0.1780988028,0.8167432901,0.11056590320000001,0.0527401687,69.847,0.570839431,2000.0,Quickies,216,149,Glove Compartment,Rock,[12],Booger-Flicking Winners Go Freeh,41.0,['Rock']
788,0.8219046259999999,0.5679920049,0.663988557,0.818507923,0.10105158410000001,0.1320982918,161.416,0.9728490879,2000.0,Quickies,216,149,Glove Compartment,Rock,[12],Vert,39.0,['Rock']
790,0.8012184587000001,0.6329813517,0.4906271793,0.9070638931,0.2203640869,0.031433755,96.799,0.912362253,2000.0,Quickies,216,149,Glove Compartment,Rock,[12],"Up, Two?",34.0,['Rock']
791,0.319717009,0.3469156562,0.3927317298,0.8404701556999999,0.1188422516,0.059236923899999995,93.408,0.0793366749,2000.0,Quickies,216,149,Glove Compartment,Rock,[12],6:30 Encephalitis Spraydown,101.0,['Rock']
792,0.3592525789,0.5933441664,0.8754033837,0.903745907,0.1091253651,0.4360016276,96.217,0.6568916314,2000.0,Quickies,216,149,Glove Compartment,Rock,[12],Everyone - am Masterbate,44.0,['Rock']
793,0.32049200640000003,0.36697178140000003,0.4744076164,0.9218365473000001,0.1544496327,0.08990954,135.438,0.7822526506999999,2000.0,Quickies,216,149,Glove Compartment,Rock,[12],The Hymn of the Honeymoon,145.0,['Rock']
795,0.8270999264,0.3395867029,0.6711018868,0.0001426202,0.1232460672,0.0704179214,154.509,0.9153968665000001,2000.0,Quickies,216,149,Glove Compartment,Rock,[12],The Lower Frequencies,37.0,['Rock']
796,0.25560178829999997,0.4195601795,0.5400780666,0.1997704436,0.1070198422,0.052284825199999996,162.509,0.840616945,2000.0,Quickies,216,149,Glove Compartment,Rock,[12],We Would Be Friends,102.0,['Rock']
803,0.902122403,0.3732103224,0.4059650965,0.8360895325,0.10404122019999999,0.029594351600000002,67.366,0.3265023473,2004.0,Character Assassination Bureau,219,151,Guinea Worms,Rock,"[25, 12]",Thinking About You,181.0,"['Punk', 'Rock']"
804,0.3129665573,0.721070526,0.5316983321000001,0.5726210183,0.20018621260000002,0.0392801917,135.075,0.9068065276999999,2004.0,Character Assassination Bureau,219,151,Guinea Worms,Rock,"[25, 12]",Chock Fool of Nuts,124.0,"['Punk', 'Rock']"
805,0.23213774339999999,0.5919459183,0.663348088,0.8256449837000001,0.060771434299999996,0.028429217799999996,97.626,0.7070638032,2007.0,Nightmare in a Ravaged Brain,220,151,Guinea Worms,Rock,"[25, 12]",Haymaker,110.0,"['Punk', 'Rock']"
806,0.7961002290000001,0.5117340611,0.7586598964,0.9380512319,0.129682565,0.0400857415,137.919,0.45813020880000005,2001.0,Duct Tape You,221,151,Guinea Worms,Rock,"[25, 12]",Hello from Ohio,232.0,"['Punk', 'Rock']"
807,0.5893021214,0.4461828228,0.5988975818,0.8741508142000001,0.0969968904,0.029923573300000002,74.717,0.3296524907,0.0,Fun With Your New Head,222,151,Guinea Worms,Rock,"[25, 12]",Spider Season,244.0,"['Punk', 'Rock']"
814,0.9926913948,0.2908645125,0.1011084324,0.8967505241,0.11155292859999999,0.0296174812,100.979,0.2022765231,2000.0,Hall of Fame (2000),1716,153,Hall Of Fame,Folk,[17],Motion Passings,146.0,['Folk']
821,0.40049442420000003,0.8625099361,0.25146958210000003,0.9089261368000001,0.32399052920000004,0.1136176059,105.036,0.0393987667,2008.0,"Sir 12"" EP",227,155,Hecuba,Pop,[10],Sir,200.0,['Pop']
822,0.6743564014,0.8704490089,0.2751175212,0.8860449362,0.1043789381,0.0880396925,119.997,0.3283175456,2008.0,"Sir 12"" EP",227,155,Hecuba,Pop,[10],Tom & Jerry,323.0,['Pop']
823,0.2127990615,0.828657152,0.3549812662,0.8871058479,0.0924122247,0.076563088,128.014,0.1429171341,2008.0,"Sir 12"" EP",227,155,Hecuba,Pop,[10],YES,245.0,['Pop']
824,0.48929859200000003,0.116336464,0.9154605856999999,0.9203064458,0.18796050539999998,0.06773524639999999,187.817,0.260341696,2008.0,Here Comes A Big Black Cloud!!,228,156,Here Comes A Big Black Cloud!!,Rock,"[58, 66, 12, 45]",Black Mold,165.0,"['Psych-Rock', 'Indie-Rock', 'Rock', 'Loud-Rock']"
825,0.9942135098,0.08506603369999999,0.9326844569,0.9718580224,0.1230686834,0.09798595939999999,250.059,0.0379481555,2008.0,Pompeii,229,156,Here Comes A Big Black Cloud!!,Rock,"[58, 66, 12, 45]",Death March,83.0,"['Psych-Rock', 'Indie-Rock', 'Rock', 'Loud-Rock']"
826,0.9224228089000001,0.1258687834,0.929789877,0.9560028679000001,0.1191550358,0.0801811596,152.486,0.031685449,2008.0,Pompeii,229,156,Here Comes A Big Black Cloud!!,Rock,"[58, 66, 12, 45]",Graverobbin,258.0,"['Psych-Rock', 'Indie-Rock', 'Rock', 'Loud-Rock']"
827,0.5922532345,0.2485647853,0.8381648490000001,0.9651271019,0.0991145249,0.0630668677,132.465,0.7621728004,2008.0,Here Comes A Big Black Cloud!!,228,156,Here Comes A Big Black Cloud!!,Rock,"[58, 66, 12, 45]",Psychic Violence,217.0,"['Psych-Rock', 'Indie-Rock', 'Rock', 'Loud-Rock']"
828,0.7809715009,0.1294861963,0.8562096926,0.9191164710999999,0.17736986100000002,0.0527933066,82.103,0.1994866541,2008.0,Here Comes A Big Black Cloud!!,228,156,Here Comes A Big Black Cloud!!,Rock,"[58, 66, 12, 45]",Scrilla,198.0,"['Psych-Rock', 'Indie-Rock', 'Rock', 'Loud-Rock']"
829,0.8606671418,0.1167536659,0.7252277306,0.9307923187999999,0.08176682240000001,0.0956310017,156.887,0.0394065151,2008.0,Pompeii,229,156,Here Comes A Big Black Cloud!!,Rock,"[58, 66, 12, 45]",The Fly Pt. II,144.0,"['Psych-Rock', 'Indie-Rock', 'Rock', 'Loud-Rock']"
830,0.35302001439999997,0.3680981225,0.941321607,0.7106046625,0.15094559289999998,0.1149938152,84.409,0.4857158252,2008.0,Here Comes A Big Black Cloud!!,228,156,Here Comes A Big Black Cloud!!,Rock,"[58, 66, 12, 45]",Vietnam,206.0,"['Psych-Rock', 'Indie-Rock', 'Rock', 'Loud-Rock']"
836,0.0640077689,0.27781058989999996,0.914413162,0.4381983418,0.1826757591,0.0507191683,90.14,0.3062435892,2009.0,Heroin UK,1756,158,Heroin UK,Rock,[12],Sunsplash Dreamland,200.0,['Rock']
837,0.4056113456,0.2446375302,0.8371315023999999,0.7257114492,0.09512946050000001,0.0498090918,142.916,0.3078801304,2009.0,Heroin UK,1756,158,Heroin UK,Rock,[12],DopeSick,249.0,['Rock']
838,0.7218614628,0.106292459,0.8396127465000001,0.9082545747,0.10400048,0.0419060598,182.402,0.5533100035,2009.0,Heroin UK,1756,158,Heroin UK,Rock,[12],Wasteland,140.0,['Rock']
839,0.1741344529,0.18634114010000002,0.7559094720999999,0.8048871414000001,0.1369236774,0.059711806299999996,133.742,0.17523411989999998,2009.0,Heroin UK,1756,158,Heroin UK,Rock,[12],Just Like A Rose,257.0,['Rock']
840,0.00010873469999999999,0.3763279025,0.8961201154,0.620346113,0.08582323039999999,0.0351013787,122.311,0.5181358756000001,2009.0,Heroin UK,1756,158,Heroin UK,Rock,[12],Explosions,139.0,['Rock']
841,0.39177027159999994,0.4383517562,0.7257524895999999,0.0642896416,0.37807061049999996,0.1213452124,154.427,0.5244518584000001,2009.0,Heroin UK,1756,158,Heroin UK,Rock,[12],Big Nose,152.0,['Rock']
842,0.5032126615,0.5572740438,0.5450745736,0.8886774821,0.12346443,0.0422519765,123.931,0.6053292019,2009.0,Heroin UK,1756,158,Heroin UK,Rock,[12],Baby,175.0,['Rock']
843,0.4620824218,0.3075449471,0.7255635529000001,0.6787840705,0.12386981359999999,0.0347703908,134.439,0.0626715483,2009.0,Heroin UK,1756,158,Heroin UK,Rock,[12],Today,346.0,['Rock']
844,0.0323498245,0.2277392754,0.8105661965000001,0.7528819481999999,0.1084323642,0.056943019000000004,136.372,0.1999155056,2009.0,Heroin UK,1756,158,Heroin UK,Rock,[12],Don't Wanna Die,176.0,['Rock']
845,0.241051309,0.34503003299999996,0.5612108697,0.1273984091,0.1133128858,0.035012897599999995,132.467,0.1699271719,2009.0,Heroin UK,1756,158,Heroin UK,Rock,[12],Things You Say,183.0,['Rock']
846,0.5245597101,0.278861829,0.7794335095999999,0.78228045,0.10109172470000001,0.0461034647,149.379,0.0854773584,2009.0,Heroin UK,1756,158,Heroin UK,Rock,[12],Comin Down (The Wall),184.0,['Rock']
847,0.2995051031,0.1447591109,0.1196240716,0.022365847,0.1164174944,0.0534625137,104.111,0.0359434815,2008.0,Little Fury Things Sampler [V/A],284,159,Holzkopf,Pop,[10],Rendered,1005.0,['Pop']
851,0.0121212177,0.4813054813,0.5877387399,0.9589826018000001,0.1136223698,0.0283674115,136.222,0.2166881937,2006.0,Exploding Demon,234,161,Human Host,Rock,[12],Six Realms,269.0,['Rock']
852,0.0529577408,0.6522688744,0.4260417128,0.6245184898,0.0555342866,0.046406182000000004,130.401,0.5463923471000001,2006.0,Exploding Demon,234,161,Human Host,Rock,[12],Escape From the Organ Chamber,252.0,['Rock']
853,0.9957009004999999,0.2129394543,0.3495002665,0.9709433459000001,0.2784205049,0.036595476099999996,90.442,0.3273490715,2007.0,Black Mirror: Reflections In Global Musics (1915-1955),235,162,Hutzl Ukranian Ensemble,International,[2],Welsinsni Melodyi,137.0,['International']
855,0.00016475580000000002,0.22873322559999998,0.9174750096,0.9532618597,0.0769286927,0.0407460859,198.505,0.8395525806999999,0.0,No Demo,237,164,I Am the Liquor,Rock,[12],Aimless Journey,64.0,['Rock']
856,0.0182377523,0.2824112735,0.9660494141,0.9153307476000001,0.34632659130000004,0.0708566737,121.017,0.1861361907,0.0,No Demo,237,164,I Am the Liquor,Rock,[12],Last Nail In the Coffin,46.0,['Rock']
858,0.0105709605,0.2066486263,0.9628938906,0.0551973202,0.32206255149999996,0.168999065,128.306,0.0791965448,0.0,No Demo,237,164,I Am the Liquor,Rock,[12],Blastered,62.0,['Rock']
859,2.73313e-05,0.44606568609999997,0.8973723159999999,0.7254044703,0.0425926709,0.06954468059999999,101.451,0.34928449689999996,0.0,No Demo,237,164,I Am the Liquor,Rock,[12],Take a Walk,33.0,['Rock']
860,0.0002430156,0.22019741550000002,0.9752827092,0.8749206505,0.1157771398,0.0992090615,199.791,0.2597447546,0.0,No Demo,237,164,I Am the Liquor,Rock,[12],If I Can't Smoke & Swear I'm Fucked,44.0,['Rock']
861,8.02457e-05,0.2282801019,0.9166640645,0.8910324047,0.2798160871,0.0927086236,82.087,0.5961285095000001,0.0,No Demo,237,164,I Am the Liquor,Rock,[12],Kicking & Screaming,69.0,['Rock']
862,7.8526e-06,0.2510799655,0.8214134805,0.9321840687999999,0.0744461216,0.0728368857,137.142,0.8289407728,0.0,No Demo,237,164,I Am the Liquor,Rock,[12],Yr. Life Is a Curse,69.0,['Rock']
863,3.66041e-05,0.2671413876,0.9808991815000001,0.7962105893000001,0.1167457925,0.0787449507,147.508,0.3300891358,0.0,No Demo,237,164,I Am the Liquor,Rock,[12],Bariwax,90.0,['Rock']
874,0.9379669418000001,0.48692749,0.2840781879,0.8763324137,0.29303025920000003,0.8726262534,168.412,0.5439524388,2009.0,unreleased Illusion of Safety mp3s,242,167,Illusion of Safety,Electronic,[15],11.5.00:46  Dead Tech Chicago,267.0,['Electronic']
875,0.0957277785,0.2900200786,0.042390720300000004,0.8994335206,0.3165551884,0.0356793631,192.087,0.11270488070000001,2009.0,unreleased Illusion of Safety mp3s,242,167,Illusion of Safety,Electronic,[15],4-27-01 hamburg (inoptrk9),292.0,['Electronic']
876,1.6222100000000002e-05,0.7323984659,0.9451723781999999,0.5672456558,0.3294573985,0.044753086500000004,143.262,0.9122440169,2009.0,unreleased Illusion of Safety mp3s,242,167,Illusion of Safety,Electronic,[15],Acidiscipline,185.0,['Electronic']
877,0.0531151608,0.2840547162,0.2502093506,0.7602322556000001,0.17058843769999998,0.44960051030000003,66.714,0.0390454203,2009.0,unreleased Illusion of Safety mp3s,242,167,Illusion of Safety,Electronic,[15],As If,223.0,['Electronic']
878,0.6917570733,0.1681636075,0.2174108361,0.9414201517,0.1088256767,0.0470042422,103.62,0.0649701465,2009.0,unreleased Illusion of Safety mp3s,242,167,Illusion of Safety,Electronic,[15],Bad Carnival Acid,403.0,['Electronic']
879,0.2839512914,0.4897625826,0.6910374032,0.8585217682999999,0.0748596651,0.09718414689999999,176.023,0.36337634700000004,2009.0,unreleased Illusion of Safety mp3s,242,167,Illusion of Safety,Electronic,[15],Cancer Trk 5,102.0,['Electronic']
880,0.0001546002,0.44227542350000004,0.0645050063,0.9341127059000001,0.09912355880000001,0.0587613533,158.189,0.0190607411,2009.0,unreleased new recordings 2008,243,167,Illusion of Safety,Electronic,[15],Gravelvoice one,489.0,['Electronic']
881,0.9957964501000001,0.3123503978,0.0502622521,0.8671036577,0.1075874501,0.0421675546,120.057,0.038634765,2009.0,unreleased new recordings 2008,243,167,Illusion of Safety,Electronic,[15],I could be wrong,135.0,['Electronic']
882,0.5558704309,0.10222672390000001,0.2036903437,0.9047342321999999,0.1023637223,0.046348145,209.065,0.08475540320000001,2009.0,unreleased Illusion of Safety mp3s,242,167,Illusion of Safety,Electronic,[15],Immanent,253.0,['Electronic']
883,0.0514647203,0.1184790345,0.0004300142,0.88478839,0.0997071002,0.0367565339,148.452,0.0360485397,2009.0,unreleased Illusion of Safety mp3s,242,167,Illusion of Safety,Electronic,[15],Immerse (exc),177.0,['Electronic']
885,0.0698997757,0.3857456609,0.7077751342,0.9378839629000001,0.2031710916,0.1050631933,123.453,0.0394753182,2009.0,unreleased Illusion of Safety mp3s,242,167,Illusion of Safety,Electronic,[15],Live Lisbon two 2-19-08,130.0,['Electronic']
886,0.9884684306,0.1197869658,0.7098625278,0.9385785281,0.4317654289,0.04905362,90.27,0.0152631265,2009.0,unreleased Illusion of Safety mp3s,242,167,Illusion of Safety,Electronic,[15],ORD,175.0,['Electronic']
887,0.9525263417000001,0.236488862,0.782359019,0.9411034773,0.1315952133,0.0998322348,132.971,0.0370100751,2009.0,unreleased Illusion of Safety mp3s,242,167,Illusion of Safety,Electronic,[15],Rules of the game (pt 1),184.0,['Electronic']
888,0.5179725581,0.1333044151,0.28658615449999997,0.9240582528,0.19987478600000003,0.07396485929999999,97.391,0.0366967004,2009.0,unreleased Illusion of Safety mp3s,242,167,Illusion of Safety,Electronic,[15],Time Remaining,437.0,['Electronic']
889,0.0012261273,0.1713533393,0.0095680062,0.8398810593000001,0.1069385893,0.0507324513,119.915,0.0307948442,2009.0,unreleased Illusion of Safety mp3s,242,167,Illusion of Safety,Electronic,[15],Wasteland,473.0,['Electronic']
896,0.7723185627,0.2030696694,0.9895928409,0.5061930458,0.1405053922,0.043740697300000006,172.263,0.1525249696,2009.0,Impediments,247,169,Impediments,Rock,"[25, 12, 111]",2012,274.0,"['Punk', 'Rock', 'Power-Pop']"
991,0.6109084866,0.3261450092,0.8143917769,0.9479699246,0.3182597108,0.0795011744,155.423,0.7596015717,0.0,The Sounds of Megaphone Unlimited,252,174,Jason Willett,Rock,[12],Song Recorded Immediately Upon Return from X-Ray Eyes tour '96,178.0,['Rock']
992,0.22610130350000002,0.5806586344,0.8334278764,0.9403879859000001,0.08182286679999999,0.2546477296,47.002,0.5736834703,0.0,The Sounds of Megaphone Unlimited,252,174,Jason Willett,Rock,[12],Beautiful Song w/ kick drum solo,133.0,['Rock']
993,0.0092722141,0.7035903369,0.6890474098999999,0.8078660414,0.08996936050000001,0.0542027079,130.527,0.1346264165,0.0,The Sounds of Megaphone Unlimited,252,175,Jad Fair and Jason Willett,Rock,[12],Or So I've Been Told,86.0,['Rock']
1007,0.7990035433,0.438533624,0.9775438492,0.9596993948,0.1405455259,0.048428015199999994,119.815,0.1253869082,2006.0,King Kong Ding Dong,263,180,King Kong Ding Dong,Rock,[12],Heya,325.0,['Rock']
1009,0.27981092399999996,0.3166683587,0.8574220607999999,0.9632305656999999,0.1318501588,0.0504345966,122.831,0.4657980217,2006.0,King Kong Ding Dong,263,180,King Kong Ding Dong,Rock,[12],South Street Bridge,212.0,['Rock']
1013,0.0648879552,0.19084996850000002,0.8801356436,0.9603482954000001,0.09370881130000001,0.04513274019999999,141.031,0.0347285245,2009.0,Witchycraft,264,181,Knit Witch,Rock,[12],Dawn of Swords,338.0,['Rock']
1014,0.0010587609,0.10973863439999999,0.6582333772,0.9167443269,0.0941579993,0.0388572412,167.38,0.32195082210000003,2009.0,Turk Street,265,182,Kowloon Walled City,Metal,"[12, 31]","Turk, Taylor and Jones",219.0,"['Rock', 'Metal']"
1015,0.1228025375,0.32293290760000004,0.9620694469,0.9583905053,0.1309009791,0.0523648904,135.446,0.1658239592,2009.0,Turk Street,265,182,Kowloon Walled City,Metal,"[12, 31]",My Hands Are Turning To Bricks,240.0,"['Rock', 'Metal']"
1016,0.0796226641,0.07380919309999999,0.8429030955,0.9655157777,0.0956707909,0.058472455199999995,173.212,0.10757291810000001,2009.0,Turk Street,265,182,Kowloon Walled City,Metal,"[12, 31]",Another Corporate Takeover,355.0,"['Rock', 'Metal']"
1017,0.1086041861,0.12197063890000001,0.7688322148000001,0.9671974181,0.10088803269999999,0.0660217721,82.594,0.1422500779,2009.0,Turk Street,265,182,Kowloon Walled City,Metal,"[12, 31]",Inheritance,316.0,"['Rock', 'Metal']"
1018,0.0008873478,0.2515633458,0.5780912339000001,0.9122751845,0.0834925916,0.0460077891,167.155,0.0685266994,2009.0,Turk Street,265,182,Kowloon Walled City,Metal,"[12, 31]",Make Us Pay,386.0,"['Rock', 'Metal']"
1020,0.9942068316,0.2285010173,0.1272837286,0.712831367,0.0801290932,0.0449170188,60.403,0.0364671164,2009.0,Gasps &amp; Fissures,267,183,Kyle Bruckmann,Jazz,[4],IIA: Gaps and Fictions,413.0,['Jazz']
1021,0.5484211847,0.1737735004,0.9856579216,0.7816289759,0.6147252584,0.4477748227,200.306,0.0316904055,2009.0,Gasps &amp; Fissures,267,183,Kyle Bruckmann,Jazz,[4],IIB: Exponential,503.0,['Jazz']
1022,0.8638868881,0.4412541758,0.312851805,0.9230564495,0.1187977618,0.165107277,84.696,0.7341441575,2009.0,Intents &amp; Purposes,268,184,Kyle Bruckmann's Wrack,Jazz,[4],Inasmuch As,339.0,['Jazz']
1023,0.9617069488,0.1617742644,0.1161296166,0.9404141140000001,0.09296952019999999,0.037575074,144.12,0.0441931171,2009.0,Intents &amp; Purposes,268,184,Kyle Bruckmann's Wrack,Jazz,[4],Despite All Evidence to the Contrary,409.0,['Jazz']
1028,0.6971715601,0.3688747806,0.527989409,0.2973903068,0.0923638816,0.042890192699999996,100.935,0.3238368034,2008.0,Is Music Even Good?,272,186,Lazy Magnet,Rock,[12],Masters Of Science Fiction,103.0,['Rock']
1029,0.3175201122,0.6204455419,0.4587523585,0.39752721399999996,0.1184545121,0.10688387560000001,87.759,0.6205689033,2008.0,Is Music Even Good?,272,186,Lazy Magnet,Rock,[12],Wilder Climes,128.0,['Rock']
1041,0.19782603640000002,0.2686401738,0.4818082687,0.9192234144,0.0755904104,0.0305330429,160.913,0.2467655161,2008.0,Live at Grady's Record Refuge,1778,191,Liquorball,Rock,"[58, 12]",Live with Steve MacKay of the Stooges,324.0,"['Psych-Rock', 'Rock']"
1042,0.47591872539999996,0.5150556561999999,0.7023293098000001,0.9449396943,0.0868208925,0.0907005156,137.225,0.4796597003,2009.0,Brave Nu World,282,192,Little Howlin' Wolf,Blues,[3],Big Ole Bear,242.0,['Blues']
1043,0.9671068345999999,0.5448460587,0.8032627179999999,0.39556422630000004,0.081723629,0.2575790104,106.644,0.7304333973,2009.0,Brave Nu World,282,192,Little Howlin' Wolf,Blues,[3],I'm Shufflin',332.0,['Blues']
1044,0.2644725891,0.471740459,0.6430916162,0.8889790748999999,0.0708303012,0.3022152172,124.399,0.6423254820000001,2009.0,Brave Nu World,282,192,Little Howlin' Wolf,Blues,[3],Last Double Eagle,296.0,['Blues']
1045,0.9091967590000001,0.6564812275,0.37414056479999996,0.9678134667,0.11074185689999999,0.131874956,110.595,0.4491930382,2009.0,Brave Nu World,282,192,Little Howlin' Wolf,Blues,[3],Baltimore Raven,124.0,['Blues']
1046,0.861711219,0.5517967186,0.4011596408,0.9374355312,0.1136558391,0.3515596065,80.249,0.46422758259999997,2009.0,Brave Nu World,282,192,Little Howlin' Wolf,Blues,[3],Eulb,352.0,['Blues']
1047,0.9884612225,0.4691277704,0.763657198,0.9696272441,0.0992983067,0.1864323607,97.098,0.0980567101,2009.0,Brave Nu World,282,192,Little Howlin' Wolf,Blues,[3],Astral Blue,244.0,['Blues']
1048,0.9874280148000001,0.6226636668,0.2957272593,0.9645739398000001,0.10765585289999999,0.0615262894,90.02,0.1969678142,2009.0,Brave Nu World,282,192,Little Howlin' Wolf,Blues,[3],Blue Coochology,180.0,['Blues']
1049,0.8759972606,0.5985488281,0.6076462564,0.8827998551999999,0.0823503125,0.027413161600000003,93.574,0.8550938661,2006.0,Gospel Store Front,283,193,LO MOdA,Rock,[12],Les Jardins (De L'bouli),241.0,['Rock']
1050,0.9386757348999999,0.6037906746,0.37461082939999996,0.9707197556,0.111845502,0.0512316652,87.959,0.3909569478,2006.0,Gospel Store Front,283,193,LO MOdA,Rock,[12],Electric World,278.0,['Rock']
1051,0.9767340561,0.2946399167,0.3016380022,0.8897930854,0.3178660248,0.0414344609,80.013,0.1262940561,2008.0,Little Fury Things Sampler [V/A],284,194,Lop,Pop,[10],A Warhead Dons Zithers,1046.0,['Pop']
1052,0.14525566380000002,0.27199386600000003,0.5090157613,0.8056360942,0.1049244064,0.0574217391,155.582,0.2034626561,2008.0,Dilapidated Head & Torso Aggregations,285,195,Lovely Little Girls,Rock,[12],Wide Mouth Penetrated Makeshift Mustache Man,278.0,['Rock']
